レースID,順位,選手登番,展示,天候,風向,風速,波高,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-09-10大　村ルーキーシリーズ第１６戦6R,4,5043,6.87,晴,北西,1,1,6,中村日向,21,香川,53,B1,4.45,20.55,1.13,0.0,29.41,14.29
2020-09-10大　村ルーキーシリーズ第１６戦6R,5,5055,6.99,晴,北西,1,1,3,眞鳥章太,24,長崎,53,B1,3.63,13.41,2.24,4.0,22.22,23.26
2020-09-10大　村ルーキーシリーズ第１６戦7R,1,4852,6.92,晴,北西,1,1,1,川原祐明,25,香川,50,A2,6.31,47.06,6.35,51.61,29.27,24.24
2020-09-10大　村ルーキーシリーズ第１６戦7R,2,4828,6.94,晴,北西,1,1,3,松山将吾,26,滋賀,51,A2,6.15,41.67,0.0,0.0,28.13,28.57
2020-09-10大　村ルーキーシリーズ第１６戦7R,3,4939,6.95,晴,北西,1,1,6,宮之原輝,22,東京,50,A1,6.39,47.19,6.42,52.63,37.5,35.56
2020-09-10大　村ルーキーシリーズ第１６戦7R,4,5022,6.98,晴,北西,1,1,2,伊藤尚汰,25,福岡,48,B1,3.1,12.37,1.32,0.0,37.78,50.0
2020-09-10大　村ルーキーシリーズ第１６戦7R,5,5082,7.0,晴,北西,1,1,5,一色凌雅,21,愛知,56,B1,3.41,14.47,0.0,0.0,18.52,12.5
2020-09-10大　村ルーキーシリーズ第１６戦7R,6,4820,6.9,晴,北西,1,1,4,上野　励,28,福岡,56,B1,3.54,15.38,2.88,12.5,38.1,31.37
2020-09-10大　村ルーキーシリーズ第１６戦8R,1,4587,6.93,晴,北西,1,1,1,木田峰由,29,福井,53,A2,6.17,46.6,0.0,0.0,34.09,31.25
2020-09-10大　村ルーキーシリーズ第１６戦8R,2,4969,6.92,晴,北西,1,1,3,町田洸希,29,長崎,55,B1,3.84,12.05,2.7,9.89,33.33,25.64
2020-09-10大　村ルーキーシリーズ第１６戦8R,3,4848,6.98,晴,北西,1,1,5,仲谷颯仁,26,福岡,51,A1,7.86,69.61,5.92,25.0,20.93,37.84
2020-09-10大　村ルーキーシリーズ第１６戦8R,4,5016,6.99,晴,北西,1,1,4,宮田龍馬,22,兵庫,51,B1,3.0,6.67,0.0,0.0,58.14,27.03
2020-09-10大　村ルーキーシリーズ第１６戦8R,5,5064,6.99,晴,北西,1,1,6,品川二千,22,山口,51,B1,3.16,6.45,2.04,4.35,27.91,22.86
2020-09-10大　村ルーキーシリーズ第１６戦8R,6,4970,6.99,晴,北西,1,1,2,井町　泰,29,山口,51,B1,3.0,10.17,1.92,5.13,29.55,21.88
2020-09-10大　村ルーキーシリーズ第１６戦9R,1,4851,6.93,晴,北西,1,1,1,関　浩哉,25,群馬,50,A1,6.6,50.0,6.18,36.36,7.69,31.71
2020-09-10大　村ルーキーシリーズ第１６戦9R,2,5028,6.93,晴,北西,1,1,3,原田才一,23,福岡,52,B1,5.15,35.79,3.25,16.67,34.69,30.43
2020-09-10大　村ルーキーシリーズ第１６戦9R,3,4960,6.9,晴,北西,1,1,4,黒野元基,24,愛知,53,A2,6.65,52.43,6.0,33.33,22.86,30.23
2020-09-10大　村ルーキーシリーズ第１６戦9R,4,4919,6.89,晴,北西,1,1,2,吉田翔悟,29,長崎,52,B1,4.56,26.6,3.89,15.83,52.5,36.96
2020-09-10大　村ルーキーシリーズ第１６戦9R,5,5002,6.93,晴,北西,1,1,5,上田健太,24,愛知,51,B1,4.5,25.0,0.0,0.0,26.47,16.22
2020-09-10大　村ルーキーシリーズ第１６戦9R,6,4822,6.9,晴,北西,1,1,6,百武　翔,27,佐賀,50,A2,5.37,28.09,0.0,0.0,39.13,35.71
2020-09-10大　村ルーキーシリーズ第１６戦10R,1,4850,6.92,晴,北西,1,1,1,野中一平,25,愛知,53,A1,6.17,40.18,6.67,44.44,35.71,54.76
2020-09-10大　村ルーキーシリーズ第１６戦10R,2,4933,6.95,晴,北西,1,1,3,板橋侑我,24,静岡,52,A2,6.01,39.47,6.12,41.18,9.38,22.22
2020-09-10大　村ルーキーシリーズ第１６戦10R,3,4852,6.94,晴,北西,1,1,4,川原祐明,25,香川,50,A2,6.31,47.06,6.35,51.61,29.27,24.24
2020-09-10大　村ルーキーシリーズ第１６戦10R,4,4957,6.95,晴,北西,1,1,2,竹之内極,25,福岡,56,B1,4.12,19.4,2.7,6.52,6.9,32.61
2020-09-10大　村ルーキーシリーズ第１６戦10R,5,4857,6.91,晴,北西,1,1,6,加藤翔馬,23,兵庫,55,A2,5.58,36.79,5.57,42.86,42.22,43.14
2020-09-10大　村ルーキーシリーズ第１６戦10R,6,5041,6.93,晴,北西,1,1,5,荒牧凪沙,21,福岡,51,B1,3.7,12.24,1.74,0.0,16.67,34.04
2020-09-10大　村ルーキーシリーズ第１６戦11R,1,4932,6.85,晴,北,1,1,1,新開　航,24,福岡,50,A1,6.15,42.72,5.2,25.71,42.86,40.91
2020-09-10大　村ルーキーシリーズ第１６戦11R,2,4587,6.88,晴,北,1,1,3,木田峰由,29,福井,53,A2,6.17,46.6,0.0,0.0,34.09,31.25
2020-09-10大　村ルーキーシリーズ第１６戦11R,3,4879,6.91,晴,北,1,1,2,山崎鉄平,25,佐賀,53,B1,5.61,42.59,4.84,25.81,25.0,22.73
2020-09-10大　村ルーキーシリーズ第１６戦11R,4,4902,6.9,晴,北,1,1,5,山川雄大,27,兵庫,50,B1,4.26,22.62,3.11,16.67,17.95,31.11
2020-09-10大　村ルーキーシリーズ第１６戦11R,5,4847,6.97,晴,北,1,1,4,佐藤隆太,26,東京,51,A1,6.4,47.13,6.46,54.17,34.21,20.0
2020-09-10大　村ルーキーシリーズ第１６戦11R,6,4828,6.91,晴,北,1,1,6,松山将吾,26,滋賀,51,A2,6.15,41.67,0.0,0.0,28.13,28.57
2020-09-10大　村ルーキーシリーズ第１６戦12R,1,4848,6.94,晴,北,1,1,1,仲谷颯仁,26,福岡,51,A1,7.86,69.61,5.92,25.0,20.93,37.84
2020-09-10大　村ルーキーシリーズ第１６戦12R,2,4960,6.91,晴,北,1,1,2,黒野元基,24,愛知,53,A2,6.65,52.43,6.0,33.33,22.86,30.23
2020-09-10大　村ルーキーシリーズ第１６戦12R,3,4939,6.92,晴,北,1,1,3,宮之原輝,22,東京,50,A1,6.39,47.19,6.42,52.63,37.5,35.56
2020-09-10大　村ルーキーシリーズ第１６戦12R,4,4989,6.85,晴,北,1,1,6,石原　翼,23,静岡,52,B1,4.94,29.27,5.2,40.0,40.91,25.0
2020-09-10大　村ルーキーシリーズ第１６戦12R,5,4771,6.91,晴,北,1,1,4,下寺秀和,27,広島,55,A2,6.16,45.16,6.17,38.89,42.5,15.63
2020-09-10唐　津スポーツ報知杯1R,1,4111,6.84,晴,西,1,1,1,奥田　誠,40,広島,54,A1,5.46,37.65,4.52,25.93,13.33,30.39
2020-09-10唐　津スポーツ報知杯1R,2,3614,6.84,晴,西,1,1,4,谷　勝幸,47,広島,54,B1,4.8,23.68,4.96,33.33,11.76,27.18
2020-09-10唐　津スポーツ報知杯1R,3,3936,6.88,晴,西,1,1,3,三瀬　譲,43,長崎,57,B1,3.86,18.0,4.69,20.69,40.0,44.55
2020-09-10唐　津スポーツ報知杯1R,4,5026,6.83,晴,西,1,1,5,安河内健,25,佐賀,52,B1,5.25,38.75,3.72,18.85,27.78,29.41
2020-09-10唐　津スポーツ報知杯1R,5,4790,6.86,晴,西,1,1,6,柳内敬太,30,兵庫,52,B1,4.59,24.0,0.0,0.0,35.29,27.55
2020-09-10唐　津スポーツ報知杯1R,6,3444,6.76,晴,西,1,1,2,香月大介,50,福岡,52,B1,4.35,21.79,4.37,13.16,36.84,34.31
2020-09-10唐　津スポーツ報知杯2R,1,4531,6.76,晴,北西,1,1,1,武富智亮,31,佐賀,52,A2,6.33,46.36,6.23,46.71,17.65,23.53
2020-09-10唐　津スポーツ報知杯2R,2,4977,6.86,晴,北西,1,1,5,馬野　耀,26,大阪,55,B1,4.95,23.75,3.92,7.69,61.11,35.85
2020-09-10唐　津スポーツ報知杯2R,3,4277,6.8,晴,北西,1,1,3,金田大輔,37,岡山,52,B1,4.49,25.26,5.25,31.25,11.76,29.9
2020-09-10唐　津スポーツ報知杯2R,4,3462,6.81,晴,北西,1,1,2,竹上真司,53,岡山,52,A1,6.1,42.74,6.05,50.0,11.11,41.51
2020-09-10唐　津スポーツ報知杯2R,5,4458,6.84,晴,北西,1,1,4,抹香雄三,34,広島,53,B1,5.03,23.0,4.82,22.81,50.0,33.66
2020-09-10唐　津スポーツ報知杯2R,6,3607,6.84,晴,北西,1,1,6,原田智和,48,大阪,51,B1,4.4,24.66,4.68,26.32,57.89,33.33
2020-09-10唐　津スポーツ報知杯3R,1,4436,6.84,晴,南,2,2,1,渋谷明憲,34,大阪,52,A2,5.81,43.0,5.26,34.04,33.33,24.24
2020-09-10唐　津スポーツ報知杯3R,2,4137,6.84,晴,南,2,2,3,君島秀三,40,滋賀,53,A1,6.47,47.22,7.79,63.16,21.05,30.48
2020-09-10唐　津スポーツ報知杯3R,3,3052,6.77,晴,南,2,2,5,原田正己,57,徳島,52,B1,3.36,13.7,3.25,0.0,43.48,32.99
2020-09-10唐　津スポーツ報知杯3R,4,4158,6.9,晴,南,2,2,4,木場雄二,39,山口,57,B1,4.13,20.88,3.56,18.75,29.41,30.0
2020-09-10唐　津スポーツ報知杯3R,5,4202,6.83,晴,南,2,2,6,浮田圭浩,38,岡山,54,B1,5.33,34.41,5.27,29.17,18.75,20.39
2020-09-10唐　津スポーツ報知杯3R,6,5025,6.88,晴,南,2,2,2,粟田　祥,25,徳島,57,B2,1.86,4.05,2.08,8.33,23.53,30.0
2020-09-10唐　津スポーツ報知杯4R,1,3975,6.76,晴,南西,4,4,1,小野寺智,43,香川,52,A2,5.8,35.16,5.37,31.58,44.44,37.37
2020-09-10唐　津スポーツ報知杯4R,2,4604,6.77,晴,南西,4,4,3,岩瀬裕亮,32,愛知,53,A1,7.04,48.44,7.64,45.45,73.68,34.62
2020-09-10唐　津スポーツ報知杯4R,3,3006,6.83,晴,南西,4,4,4,上條信一,62,大阪,55,B1,3.03,12.12,4.53,26.32,27.27,32.32
2020-09-10唐　津スポーツ報知杯4R,4,4452,6.79,晴,南西,4,4,5,松尾　祭,32,香川,54,A2,5.33,33.66,4.61,38.89,72.22,41.75
2020-09-10唐　津スポーツ報知杯4R,5,4333,6.79,晴,南西,4,4,2,村田友也,36,徳島,64,B2,3.84,22.81,2.38,12.5,31.58,32.65
2020-09-10唐　津スポーツ報知杯4R,6,4487,6.81,晴,南西,4,4,6,三原　司,34,福岡,51,B2,4.69,25.93,5.63,47.37,50.0,37.37
2020-09-10唐　津スポーツ報知杯5R,1,4070,6.79,晴,南西,4,4,2,中村亮太,39,長崎,51,A2,6.91,51.16,7.04,56.6,33.33,28.71
2020-09-10唐　津スポーツ報知杯5R,2,3427,6.86,晴,南西,4,4,4,大賀広幸,53,山口,52,A2,6.24,47.56,4.0,20.0,23.53,35.87
2020-09-10唐　津スポーツ報知杯5R,3,4176,6.84,晴,南西,4,4,5,樋口喜彦,37,兵庫,54,B1,3.99,21.65,4.18,29.41,12.5,43.88
2020-09-10唐　津スポーツ報知杯5R,4,4761,6.87,晴,南西,4,4,1,山田晃大,30,滋賀,52,B1,5.41,37.89,6.2,40.0,11.11,49.0
2020-09-10唐　津スポーツ報知杯5R,5,3629,6.85,晴,南西,4,4,3,浅見昌克,50,埼玉,52,A2,5.91,41.67,6.06,46.0,38.89,30.0
2020-09-10唐　津スポーツ報知杯5R,6,3936,6.83,晴,南西,4,4,6,三瀬　譲,43,長崎,57,B1,3.86,18.0,4.69,20.69,40.0,44.55
2020-09-10唐　津スポーツ報知杯6R,1,4515,6.78,晴,南西,4,4,4,藤田浩人,34,佐賀,55,A2,5.64,36.21,6.27,42.86,22.22,38.24
2020-09-10唐　津スポーツ報知杯6R,2,4789,6.84,晴,南西,4,4,1,古賀智之,31,福岡,52,B1,4.51,19.12,5.16,25.0,42.11,28.72
2020-09-10唐　津スポーツ報知杯6R,3,3901,6.85,晴,南西,4,4,3,松田憲幸,43,山口,52,A2,5.37,32.06,5.17,35.59,31.58,45.54
2020-09-10唐　津スポーツ報知杯6R,4,4458,6.83,晴,南西,4,4,6,抹香雄三,34,広島,53,B1,5.03,23.0,4.82,22.81,50.0,33.66
2020-09-10唐　津スポーツ報知杯6R,5,4142,6.79,晴,南西,4,4,5,平野和明,39,愛知,53,A1,5.63,38.89,6.08,38.89,38.89,24.49
2020-09-10唐　津スポーツ報知杯6R,6,3757,6.8,晴,南西,4,4,2,畑　和宏,48,広島,52,A2,5.87,39.64,5.69,33.33,27.78,23.08
2020-09-10唐　津スポーツ報知杯7R,1,4277,6.75,晴,南,3,3,1,金田大輔,37,岡山,52,B1,4.49,25.26,5.25,31.25,11.76,29.9
2020-09-10唐　津スポーツ報知杯7R,2,3837,6.82,晴,南,3,3,2,秋山広一,45,香川,50,A1,6.51,44.25,6.65,45.95,38.89,38.61
2020-09-10唐　津スポーツ報知杯7R,3,4607,6.8,晴,南,3,3,4,鶴田勇雄,31,福岡,52,B1,5.54,27.52,5.6,33.33,29.41,32.35
2020-09-10唐　津スポーツ報知杯7R,4,3614,6.85,晴,南,3,3,5,谷　勝幸,47,広島,54,B1,4.8,23.68,4.96,33.33,11.76,27.18
2020-09-10唐　津スポーツ報知杯7R,5,3615,6.79,晴,南,3,3,3,横田　茂,47,広島,51,A2,5.41,35.34,5.72,41.38,25.0,22.77
2020-09-10唐　津スポーツ報知杯7R,6,3953,6.8,晴,南,3,3,6,志道吉和,44,福岡,51,B1,5.39,37.5,5.43,40.0,47.06,22.47
2020-09-10唐　津スポーツ報知杯8R,1,5026,6.8,晴,南西,4,4,1,安河内健,25,佐賀,52,B1,5.25,38.75,3.72,18.85,27.78,29.41
2020-09-10唐　津スポーツ報知杯8R,2,3484,6.78,晴,南西,4,4,4,芝田浩治,48,兵庫,54,A1,6.04,37.04,5.58,42.11,38.89,42.0
2020-09-10唐　津スポーツ報知杯8R,3,3607,6.8,晴,南西,4,4,2,原田智和,48,大阪,51,B1,4.4,24.66,4.68,26.32,57.89,33.33
2020-09-10唐　津スポーツ報知杯8R,4,3561,6.86,晴,南西,4,4,3,池田真治,52,岡山,52,B1,3.65,15.58,0.0,0.0,50.0,35.0
2020-09-10唐　津スポーツ報知杯8R,5,4333,6.78,晴,南西,4,4,5,村田友也,36,徳島,64,B2,3.84,22.81,2.38,12.5,31.58,32.65
2020-09-10唐　津スポーツ報知杯8R,6,5025,6.85,晴,南西,4,4,6,粟田　祥,25,徳島,57,B2,1.86,4.05,2.08,8.33,23.53,30.0
2020-09-10唐　津スポーツ報知杯9R,1,4176,6.86,晴,北東,3,3,1,樋口喜彦,37,兵庫,54,B1,3.99,21.65,4.18,29.41,12.5,43.88
2020-09-10唐　津スポーツ報知杯9R,2,3006,6.81,晴,北東,3,3,2,上條信一,62,大阪,55,B1,3.03,12.12,4.53,26.32,27.27,32.32
2020-09-10唐　津スポーツ報知杯9R,3,4531,6.8,晴,北東,3,3,3,武富智亮,31,佐賀,52,A2,6.33,46.36,6.23,46.71,17.65,23.53
2020-09-10唐　津スポーツ報知杯9R,4,4137,6.85,晴,北東,3,3,4,君島秀三,40,滋賀,53,A1,6.47,47.22,7.79,63.16,21.05,30.48
2020-09-10唐　津スポーツ報知杯9R,5,3478,6.83,晴,北東,3,3,6,嶋田貴支,49,香川,52,B1,5.28,29.03,3.79,14.29,17.65,36.63
2020-09-10唐　津スポーツ報知杯9R,6,3444,6.79,晴,北東,3,3,5,香月大介,50,福岡,52,B1,4.35,21.79,4.37,13.16,36.84,34.31
2020-09-10唐　津スポーツ報知杯10R,1,4193,6.89,晴,北東,4,4,3,郷原章平,39,福岡,53,A1,6.5,52.48,5.97,48.39,23.53,26.92
2020-09-10唐　津スポーツ報知杯10R,2,4202,6.94,晴,北東,4,4,2,浮田圭浩,38,岡山,54,B1,5.33,34.41,5.27,29.17,18.75,20.39
2020-09-10唐　津スポーツ報知杯10R,3,4041,6.95,晴,北東,4,4,4,小林基樹,41,山口,55,B1,4.56,23.73,4.29,14.29,23.53,30.1
2020-09-10唐　津スポーツ報知杯10R,4,3427,6.92,晴,北東,4,4,1,大賀広幸,53,山口,52,A2,6.24,47.56,4.0,20.0,23.53,35.87
2020-09-10唐　津スポーツ報知杯10R,5,3757,6.9,晴,北東,4,4,6,畑　和宏,48,広島,52,A2,5.87,39.64,5.69,33.33,27.78,23.08
2020-09-10唐　津スポーツ報知杯10R,6,4111,6.92,晴,北東,4,4,5,奥田　誠,40,広島,54,A1,5.46,37.65,4.52,25.93,13.33,30.39
2020-09-10唐　津スポーツ報知杯11R,1,4142,6.94,晴,北東,4,4,1,平野和明,39,愛知,53,A1,5.63,38.89,6.08,38.89,38.89,24.49
2020-09-10唐　津スポーツ報知杯11R,2,4445,6.94,晴,北東,4,4,5,宮地元輝,33,佐賀,55,A1,6.95,58.25,6.99,52.67,31.25,25.25
2020-09-10唐　津スポーツ報知杯11R,3,3975,6.87,晴,北東,4,4,2,小野寺智,43,香川,52,A2,5.8,35.16,5.37,31.58,44.44,37.37
2020-09-10唐　津スポーツ報知杯11R,4,4070,6.93,晴,北東,4,4,4,中村亮太,39,長崎,51,A2,6.91,51.16,7.04,56.6,33.33,28.71
2020-09-10唐　津スポーツ報知杯11R,5,4607,6.89,晴,北東,4,4,3,鶴田勇雄,31,福岡,52,B1,5.54,27.52,5.6,33.33,29.41,32.35
2020-09-10唐　津スポーツ報知杯11R,6,4359,6.96,晴,北東,4,4,6,横川聖志,36,徳島,55,B1,5.24,35.44,4.5,37.5,31.58,41.18
2020-09-10唐　津スポーツ報知杯12R,1,3484,6.95,晴,北東,4,4,1,芝田浩治,48,兵庫,54,A1,6.04,37.04,5.58,42.11,38.89,42.0
2020-09-10唐　津スポーツ報知杯12R,2,4452,6.92,晴,北東,4,4,4,松尾　祭,32,香川,54,A2,5.33,33.66,4.61,38.89,72.22,41.75
2020-09-10唐　津スポーツ報知杯12R,3,3462,6.96,晴,北東,4,4,3,竹上真司,53,岡山,52,A1,6.1,42.74,6.05,50.0,11.11,41.51
2020-09-10唐　津スポーツ報知杯12R,4,3629,7.0,晴,北東,4,4,2,浅見昌克,50,埼玉,52,A2,5.91,41.67,6.06,46.0,38.89,30.0
2020-09-10唐　津スポーツ報知杯12R,5,4515,6.96,晴,北東,4,4,5,藤田浩人,34,佐賀,55,A2,5.64,36.21,6.27,42.86,22.22,38.24
2020-09-10唐　津スポーツ報知杯12R,6,3615,6.99,晴,北東,4,4,6,横田　茂,47,広島,51,A2,5.41,35.34,5.72,41.38,25.0,22.77
2020-09-10芦　屋日本ＭＢ選手会会長杯1R,1,4804,6.76,晴,南東,2,2,1,高田ひか,26,三重,47,A2,5.49,37.84,6.86,52.38,55.38,36.36
2020-09-10芦　屋日本ＭＢ選手会会長杯1R,2,4443,6.82,晴,南東,2,2,2,津田裕絵,33,山口,48,B1,4.82,28.17,4.94,27.78,46.27,29.55
2020-09-10芦　屋日本ＭＢ選手会会長杯1R,3,4947,6.81,晴,南東,2,2,3,間庭菜摘,28,福岡,48,B2,2.42,0.0,2.46,5.71,31.75,34.94
2020-09-10芦　屋日本ＭＢ選手会会長杯1R,4,5013,6.79,晴,南東,2,2,5,山下夏鈴,23,三重,45,B1,3.03,10.67,2.0,0.0,37.5,44.3
2020-09-10芦　屋日本ＭＢ選手会会長杯1R,5,5078,6.82,晴,南東,2,2,4,山川波乙,22,三重,46,B2,2.08,6.78,0.0,0.0,25.45,27.5
2020-09-10芦　屋日本ＭＢ選手会会長杯1R,6,4963,6.83,晴,南東,2,2,6,實森美祐,23,広島,46,B1,5.22,34.83,3.64,9.09,25.37,18.29
2020-09-10芦　屋日本ＭＢ選手会会長杯2R,1,4207,6.76,晴,南東,2,2,1,松下一也,37,静岡,54,A2,6.57,55.67,7.5,60.0,40.38,44.58
2020-09-10芦　屋日本ＭＢ選手会会長杯2R,2,4446,6.84,晴,南東,2,2,4,和田兼輔,33,兵庫,51,A1,6.22,43.97,6.29,41.18,25.86,32.5
2020-09-10芦　屋日本ＭＢ選手会会長杯2R,3,3501,6.88,晴,南東,2,2,3,川上昇平,51,長崎,53,B1,4.14,24.11,5.17,27.08,36.51,26.74
2020-09-10芦　屋日本ＭＢ選手会会長杯2R,4,3752,6.83,晴,南東,2,2,2,宇土泰就,49,福岡,54,B1,4.64,25.47,4.8,28.79,33.87,40.0
2020-09-10芦　屋日本ＭＢ選手会会長杯2R,5,5092,6.77,晴,南東,2,2,6,篠原晟弥,19,福岡,51,B1,2.8,8.86,1.86,0.0,33.85,25.0
2020-09-10芦　屋日本ＭＢ選手会会長杯2R,6,3797,6.87,晴,南東,2,2,5,岩井　繁,47,広島,61,B1,3.35,12.12,4.53,20.41,26.15,18.29
2020-09-10芦　屋日本ＭＢ選手会会長杯3R,1,3717,6.82,晴,南東,1,1,1,立間充宏,45,岡山,55,A2,6.41,49.49,7.39,62.71,32.31,24.05
2020-09-10芦　屋日本ＭＢ選手会会長杯3R,2,4675,6.82,晴,南東,1,1,2,井手良太,32,大阪,51,B1,5.41,30.86,0.0,0.0,38.33,25.0
2020-09-10芦　屋日本ＭＢ選手会会長杯3R,3,3107,6.81,晴,南東,1,1,4,平岡重典,56,大阪,50,B1,5.37,31.3,4.67,25.0,26.32,26.51
2020-09-10芦　屋日本ＭＢ選手会会長杯3R,4,4195,6.86,晴,南東,1,1,5,前川守嗣,38,福岡,55,A2,5.43,36.56,4.97,34.21,22.95,28.05
2020-09-10芦　屋日本ＭＢ選手会会長杯3R,5,4330,6.85,晴,南東,1,1,3,奈須啓太,37,福岡,51,A1,6.35,50.0,6.21,45.45,31.75,32.93
2020-09-10芦　屋日本ＭＢ選手会会長杯3R,6,4429,6.88,晴,南東,1,1,6,豊田泰洋,34,広島,59,B1,3.93,20.48,3.33,22.22,35.29,28.41
