レースID,順位,選手登番,展示,天候,風向,風速,波高,会場,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦2R,1,4959,7.02,曇り ,南西,3,3,徳　山,1,井上忠政,24,大阪,53,A2,6.24,43.51,4.41,21.62,33.96,33.11
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦2R,2,4839,7.04,曇り ,南西,3,3,徳　山,2,四宮与寛,30,徳島,51,B1,5.4,36.94,4.5,16.67,44.12,35.26
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦2R,3,4719,7.08,曇り ,南西,3,3,徳　山,4,上條暢嵩,26,大阪,51,A1,7.01,52.42,6.6,40.0,32.26,28.57
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦2R,4,4822,7.09,曇り ,南西,3,3,徳　山,3,百武　翔,27,佐賀,50,A2,5.26,27.27,5.19,31.25,38.78,35.22
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦2R,5,5001,7.05,曇り ,南西,3,3,徳　山,6,坂本雅佳,25,岡山,56,B1,3.08,13.59,1.94,0.0,29.41,38.56
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦2R,6,4890,7.08,曇り ,南西,3,3,徳　山,5,石川　諒,31,山口,52,B1,4.29,17.65,4.07,22.67,35.38,34.44
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦3R,1,4910,7.06,曇り ,南西,1,1,徳　山,1,中村泰平,24,愛知,52,A1,6.11,44.21,4.32,25.0,31.25,25.81
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦3R,2,4925,7.08,曇り ,南西,1,1,徳　山,3,森　悠稀,27,兵庫,52,B1,5.08,33.66,5.63,31.58,31.03,30.32
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦3R,3,5104,7.05,曇り ,南西,1,1,徳　山,6,山田　丈,21,福岡,51,B2,1.48,0.0,0.0,0.0,28.81,35.76
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦3R,4,4846,7.04,曇り ,南西,1,1,徳　山,4,佐藤駿介,26,山口,51,B1,4.0,21.69,4.36,29.9,41.54,35.53
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦3R,5,5036,7.04,曇り ,南西,1,1,徳　山,2,福田翔吾,22,大阪,53,B1,3.24,10.61,2.33,4.17,40.98,37.25
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦3R,6,5031,7.05,曇り ,南西,1,1,徳　山,5,渡辺空依,22,福岡,56,B1,2.11,1.33,1.33,0.0,8.57,30.82
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦4R,1,4960,7.02,曇り ,南西,2,2,徳　山,2,黒野元基,24,愛知,52,A2,6.58,50.96,6.11,40.74,38.46,33.54
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦4R,2,5121,7.06,曇り ,南西,2,2,徳　山,4,定松勇樹,19,佐賀,51,B2,2.17,4.62,2.44,0.0,19.05,38.41
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦4R,3,4831,7.06,曇り ,南西,2,2,徳　山,1,羽野直也,25,福岡,54,A1,7.13,55.0,7.89,68.42,55.93,35.06
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦4R,4,4980,7.0,曇り ,南西,2,2,徳　山,5,佐々木完,24,山口,50,B1,5.45,33.77,4.28,18.42,43.55,25.32
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦4R,5,5037,7.1,曇り ,南西,2,2,徳　山,3,田頭虎親,22,香川,53,B1,3.92,25.49,1.67,0.0,19.57,32.88
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦4R,6,5101,7.0,曇り ,南西,2,2,徳　山,6,表　健太,23,福岡,52,B2,1.33,0.0,1.13,0.0,22.64,30.32
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦5R,1,4871,7.0,晴,南,2,2,徳　山,1,菊池宏志,28,山口,53,B1,4.31,14.75,3.64,15.56,28.3,32.89
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦5R,2,4908,6.98,晴,南,2,2,徳　山,2,上田龍星,25,大阪,50,A1,6.52,47.62,6.19,41.94,47.46,42.58
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦5R,3,4857,7.12,晴,南,2,2,徳　山,5,加藤翔馬,23,兵庫,56,A2,5.62,39.47,4.11,22.22,34.09,33.12
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦5R,4,4957,7.09,晴,南,2,2,徳　山,3,竹之内極,25,福岡,58,B1,4.09,20.9,1.75,5.0,29.69,26.62
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦5R,5,5058,7.12,晴,南,2,2,徳　山,6,前原大道,23,岡山,52,B1,3.84,19.05,3.17,16.67,31.58,30.46
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦5R,6,4894,7.1,晴,南,2,2,徳　山,4,原村拓也,29,香川,51,B2,4.62,17.24,3.3,9.3,21.88,30.32
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦6R,1,4959,7.03,曇り ,南西,3,3,徳　山,4,井上忠政,24,大阪,53,A2,6.24,43.51,4.41,21.62,33.96,33.11
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦6R,2,5043,7.07,曇り ,南西,3,3,徳　山,3,中村日向,21,香川,54,B1,3.52,9.38,2.94,5.88,30.0,33.12
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦6R,3,4812,7.08,曇り ,南西,3,3,徳　山,2,西野雄貴,30,徳島,53,A1,6.11,43.59,6.38,42.86,27.27,29.41
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦6R,4,4896,7.11,曇り ,南西,3,3,徳　山,1,花本　剛,28,山口,56,B1,4.91,31.58,3.09,6.12,30.43,32.24
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦6R,5,5063,7.08,曇り ,南西,3,3,徳　山,5,大塚雅治,22,東京,51,B1,3.33,7.94,0.0,0.0,31.58,30.32
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦6R,6,5107,7.1,曇り ,南西,3,3,徳　山,6,松本真広,21,福岡,52,B2,1.25,0.0,0.0,0.0,31.34,30.52
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦7R,1,4950,7.07,曇り ,南西,3,3,徳　山,1,高岡竜也,27,山口,51,B1,4.29,27.69,4.14,23.36,31.58,27.74
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦7R,2,4839,7.02,曇り ,南西,3,3,徳　山,4,四宮与寛,30,徳島,51,B1,5.4,36.94,4.5,16.67,44.12,35.26
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦7R,3,5084,7.04,曇り ,南西,3,3,徳　山,6,末永和也,21,佐賀,53,B1,3.84,18.27,1.44,0.0,31.48,32.45
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦7R,4,4910,7.1,曇り ,南西,3,3,徳　山,2,中村泰平,24,愛知,52,A1,6.11,44.21,4.32,25.0,31.25,25.81
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦7R,5,4899,7.08,曇り ,南西,3,3,徳　山,3,占部一真,28,福岡,51,B1,4.35,20.51,3.21,15.79,38.1,42.31
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦7R,6,5126,7.07,曇り ,南西,3,3,徳　山,5,山下大輝,23,兵庫,51,B2,1.5,0.0,1.67,0.0,36.67,33.54
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦8R,1,4808,7.04,晴,南西,4,4,徳　山,3,松尾　拓,31,三重,49,A1,7.16,55.56,8.78,77.78,42.55,30.2
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦8R,2,4976,7.01,晴,南西,4,4,徳　山,1,金山立樹,26,東京,53,B1,3.24,7.59,2.71,0.0,23.33,33.1
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦8R,3,4980,7.03,晴,南西,4,4,徳　山,4,佐々木完,24,山口,50,B1,5.45,33.77,4.28,18.42,43.55,25.32
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦8R,4,5104,7.06,晴,南西,4,4,徳　山,5,山田　丈,21,福岡,51,B2,1.48,0.0,0.0,0.0,28.81,35.76
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦8R,5,5001,7.07,晴,南西,4,4,徳　山,2,坂本雅佳,25,岡山,56,B1,3.08,13.59,1.94,0.0,29.41,38.56
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦8R,6,5041,7.06,晴,南西,4,4,徳　山,6,荒牧凪沙,21,福岡,51,B1,3.31,8.91,3.09,8.57,47.83,30.2
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦9R,1,4873,7.02,晴,南西,3,3,徳　山,1,蒲原健太,26,佐賀,53,B1,4.52,25.81,2.89,0.0,18.97,32.21
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦9R,2,4908,7.01,晴,南西,3,3,徳　山,4,上田龍星,25,大阪,50,A1,6.52,47.62,6.19,41.94,47.46,42.58
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦9R,3,5036,7.02,晴,南西,3,3,徳　山,5,福田翔吾,22,大阪,53,B1,3.24,10.61,2.33,4.17,40.98,37.25
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦9R,4,5121,7.04,晴,南西,3,3,徳　山,6,定松勇樹,19,佐賀,51,B2,2.17,4.62,2.44,0.0,19.05,38.41
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦9R,5,5000,7.03,晴,南西,3,3,徳　山,2,岡本翔太,25,山口,51,B1,4.34,21.25,2.54,11.54,41.43,14.75
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦10R,1,4846,7.0,曇り ,南西,2,2,徳　山,1,佐藤駿介,26,山口,51,B1,4.0,21.69,4.36,29.9,41.54,35.53
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦10R,2,5025,7.04,曇り ,南西,2,2,徳　山,3,粟田　祥,25,徳島,58,B2,2.01,2.67,1.0,0.0,28.13,36.3
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦10R,3,5037,7.09,曇り ,南西,2,2,徳　山,6,田頭虎親,22,香川,53,B1,3.92,25.49,1.67,0.0,19.57,32.88
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦10R,4,4957,7.08,曇り ,南西,2,2,徳　山,2,竹之内極,25,福岡,58,B1,4.09,20.9,1.75,5.0,29.69,26.62
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦10R,5,5107,7.07,曇り ,南西,2,2,徳　山,4,松本真広,21,福岡,52,B2,1.25,0.0,0.0,0.0,31.34,30.52
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦11R,1,4831,7.07,曇り ,南西,3,3,徳　山,3,羽野直也,25,福岡,54,A1,7.13,55.0,7.89,68.42,55.93,35.06
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦11R,2,4871,7.02,曇り ,南西,3,3,徳　山,2,菊池宏志,28,山口,53,B1,4.31,14.75,3.64,15.56,28.3,32.89
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦11R,3,4899,7.03,曇り ,南西,3,3,徳　山,1,占部一真,28,福岡,51,B1,4.35,20.51,3.21,15.79,38.1,42.31
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦11R,4,4822,7.08,曇り ,南西,3,3,徳　山,5,百武　翔,27,佐賀,50,A2,5.26,27.27,5.19,31.25,38.78,35.22
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦11R,5,5043,7.07,曇り ,南西,3,3,徳　山,4,中村日向,21,香川,54,B1,3.52,9.38,2.94,5.88,30.0,33.12
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦11R,6,5143,7.1,曇り ,南西,3,3,徳　山,6,常盤海心,19,徳島,52,B2,1.21,0.0,0.0,0.0,41.94,30.38
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦12R,1,4808,7.06,晴,南西,3,3,徳　山,4,松尾　拓,31,三重,49,A1,7.16,55.56,8.78,77.78,42.55,30.2
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦12R,2,4812,7.06,晴,南西,3,3,徳　山,1,西野雄貴,30,徳島,53,A1,6.11,43.59,6.38,42.86,27.27,29.41
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦12R,3,4950,7.08,晴,南西,3,3,徳　山,5,高岡竜也,27,山口,51,B1,4.29,27.69,4.14,23.36,31.58,27.74
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦12R,4,4894,7.08,晴,南西,3,3,徳　山,6,原村拓也,29,香川,51,B2,4.62,17.24,3.3,9.3,21.88,30.32
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦12R,5,4925,7.08,晴,南西,3,3,徳　山,2,森　悠稀,27,兵庫,52,B1,5.08,33.66,5.63,31.58,31.03,30.32
2020-08-03徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦12R,6,4960,7.04,晴,南西,3,3,徳　山,3,黒野元基,24,愛知,52,A2,6.58,50.96,6.11,40.74,38.46,33.54
2020-08-03丸　亀スポーツニッポンカップ1R,1,4697,6.79,曇り ,北,3,3,丸　亀,4,國弘翔平,33,福岡,49,B1,4.32,25.56,0.0,0.0,30.72,0.0
2020-08-03丸　亀スポーツニッポンカップ1R,2,3478,6.89,曇り ,北,3,3,丸　亀,3,嶋田貴支,49,香川,51,B1,5.48,31.87,5.17,34.31,26.49,0.0
2020-08-03丸　亀スポーツニッポンカップ1R,3,3705,6.86,曇り ,北,3,3,丸　亀,5,濱田隆浩,46,大阪,55,B1,4.72,26.42,3.63,20.83,32.69,0.0
2020-08-03丸　亀スポーツニッポンカップ1R,4,4695,6.77,曇り ,北,3,3,丸　亀,2,尾崎雄二,34,長崎,52,B1,3.94,17.44,5.02,34.09,48.67,0.0
2020-08-03丸　亀スポーツニッポンカップ1R,5,4116,6.9,曇り ,北,3,3,丸　亀,6,川田正人,39,徳島,51,A2,5.39,34.65,5.81,47.22,31.61,25.0
2020-08-03丸　亀スポーツニッポンカップ1R,6,3668,6.83,曇り ,北,3,3,丸　亀,1,市川　猛,49,広島,51,B1,4.23,19.77,3.43,0.0,39.46,72.73
2020-08-03丸　亀スポーツニッポンカップ2R,1,3430,6.85,曇り ,北,3,3,丸　亀,3,角浜　修,52,広島,53,B1,4.73,26.72,5.83,41.67,34.0,0.0
2020-08-03丸　亀スポーツニッポンカップ2R,2,4672,6.76,曇り ,北,3,3,丸　亀,1,守屋大地,34,岡山,50,B2,4.16,17.78,3.71,28.57,37.66,40.0
2020-08-03丸　亀スポーツニッポンカップ2R,3,5011,6.91,曇り ,北,3,3,丸　亀,5,高木圭大,23,長崎,52,B1,3.26,6.74,2.28,5.56,27.52,40.0
2020-08-03丸　亀スポーツニッポンカップ2R,4,3869,6.86,曇り ,北,3,3,丸　亀,2,井芹大志,44,福岡,54,B2,3.35,11.63,4.82,23.53,33.77,0.0
2020-08-03丸　亀スポーツニッポンカップ2R,5,4555,6.77,曇り ,北,3,3,丸　亀,6,富永大一,31,福岡,52,B1,3.81,16.67,5.5,40.0,42.57,0.0
2020-08-03丸　亀スポーツニッポンカップ2R,6,4529,6.85,曇り ,北,3,3,丸　亀,4,嶋　義信,31,香川,54,B1,4.84,30.12,4.96,33.33,19.58,0.0
2020-08-03丸　亀スポーツニッポンカップ3R,1,3804,6.87,曇り ,北,1,1,丸　亀,4,中渡修作,46,福岡,53,B1,5.01,28.05,0.0,0.0,41.67,80.0
2020-08-03丸　亀スポーツニッポンカップ3R,2,4463,6.79,曇り ,北,1,1,丸　亀,2,三苫晃幸,34,福岡,54,B1,5.51,38.18,4.78,27.78,40.97,0.0
2020-08-03丸　亀スポーツニッポンカップ3R,3,4219,6.83,曇り ,北,1,1,丸　亀,1,本岡勝利,38,広島,57,B1,4.23,17.2,5.0,25.0,31.82,0.0
2020-08-03丸　亀スポーツニッポンカップ3R,4,4028,6.88,曇り ,北,1,1,丸　亀,5,田村隆信,42,徳島,55,A1,7.04,45.88,6.44,33.33,27.39,20.0
2020-08-03丸　亀スポーツニッポンカップ3R,5,3834,6.79,曇り ,北,1,1,丸　亀,6,細川明人,45,岡山,55,B1,4.64,26.79,0.0,0.0,45.77,54.55
2020-08-03丸　亀スポーツニッポンカップ3R,6,3211,6.82,曇り ,北,1,1,丸　亀,3,北川敏弘,58,佐賀,54,B1,4.3,20.24,5.31,23.08,38.1,45.45
2020-08-03丸　亀スポーツニッポンカップ4R,1,3743,6.8,曇り ,北,1,1,丸　亀,4,林　美憲,45,徳島,51,A1,6.42,49.57,6.43,37.14,33.56,14.29
2020-08-03丸　亀スポーツニッポンカップ4R,2,3576,6.9,曇り ,北,1,1,丸　亀,6,白水勝也,47,福岡,50,A2,6.79,54.55,0.0,0.0,16.45,0.0
2020-08-03丸　亀スポーツニッポンカップ4R,3,4390,6.85,曇り ,北,1,1,丸　亀,2,松本弓雄,34,徳島,52,B1,4.9,31.63,4.88,31.25,22.07,45.45
2020-08-03丸　亀スポーツニッポンカップ4R,4,3964,6.86,曇り ,北,1,1,丸　亀,3,宮地博士,41,長崎,54,B1,4.26,14.13,4.67,22.22,26.49,0.0
2020-08-03丸　亀スポーツニッポンカップ4R,5,3715,6.82,曇り ,北,1,1,丸　亀,1,倉尾大介,45,福岡,54,B1,3.51,16.95,4.95,21.05,45.81,0.0
2020-08-03丸　亀スポーツニッポンカップ4R,6,4434,6.8,曇り ,北,1,1,丸　亀,5,田中辰彦,34,広島,53,A2,5.99,38.71,5.65,42.31,32.05,0.0
2020-08-03丸　亀スポーツニッポンカップ5R,1,4173,6.78,曇り ,北,1,1,丸　亀,6,岡谷健吾,37,広島,57,A2,5.8,35.97,6.0,34.78,38.67,0.0
2020-08-03丸　亀スポーツニッポンカップ5R,2,3784,6.83,曇り ,北,1,1,丸　亀,4,中島友和,43,佐賀,53,A2,6.03,47.0,5.77,46.15,44.67,40.0
2020-08-03丸　亀スポーツニッポンカップ5R,3,4063,6.92,曇り ,北,1,1,丸　亀,5,市橋卓士,40,徳島,55,A1,7.02,56.59,6.31,25.0,27.4,9.09
2020-08-03丸　亀スポーツニッポンカップ5R,4,4094,6.84,曇り ,北,1,1,丸　亀,3,中島真二,39,福岡,50,B1,4.14,16.13,5.64,36.36,35.76,33.33
2020-08-03丸　亀スポーツニッポンカップ5R,5,4563,6.89,曇り ,北,1,1,丸　亀,2,齋藤真之,32,岡山,52,B1,4.31,18.95,3.74,11.9,30.07,10.0
2020-08-03丸　亀スポーツニッポンカップ5R,6,4572,6.85,曇り ,北,1,1,丸　亀,1,渡部　悟,31,大阪,53,B1,5.53,32.76,6.26,48.39,39.86,0.0
2020-08-03丸　亀スポーツニッポンカップ6R,1,4583,6.79,曇り ,北西,1,1,丸　亀,1,古田祐貴,30,香川,50,A2,6.05,41.67,6.18,40.97,38.96,40.0
2020-08-03丸　亀スポーツニッポンカップ6R,2,4383,6.89,曇り ,北西,1,1,丸　亀,2,竹田吉行,35,徳島,51,B1,5.14,27.97,5.43,28.57,43.84,0.0
2020-08-03丸　亀スポーツニッポンカップ6R,3,4441,6.88,曇り ,北西,1,1,丸　亀,4,末永由楽,33,岡山,52,A1,5.94,41.53,7.0,50.0,26.28,22.22
2020-08-03丸　亀スポーツニッポンカップ6R,4,4163,6.91,曇り ,北西,1,1,丸　亀,3,山崎裕司,38,広島,51,A2,6.29,45.22,5.82,54.55,21.77,33.33
2020-08-03丸　亀スポーツニッポンカップ6R,5,3869,6.87,曇り ,北西,1,1,丸　亀,6,井芹大志,44,福岡,54,B2,3.35,11.63,4.82,23.53,33.77,0.0
2020-08-03丸　亀スポーツニッポンカップ6R,6,3741,6.86,曇り ,北西,1,1,丸　亀,5,松尾基成,46,福岡,55,B1,4.48,21.95,3.2,20.0,46.26,50.0
2020-08-03丸　亀スポーツニッポンカップ7R,1,3747,6.87,曇り ,北西,1,1,丸　亀,2,國崎良春,45,福岡,53,A2,5.14,29.41,4.95,30.0,48.05,44.44
2020-08-03丸　亀スポーツニッポンカップ7R,2,3804,6.82,曇り ,北西,1,1,丸　亀,5,中渡修作,46,福岡,53,B1,5.01,28.05,0.0,0.0,41.67,80.0
2020-08-03丸　亀スポーツニッポンカップ7R,3,4397,6.84,曇り ,北西,1,1,丸　亀,3,西村拓也,33,大阪,52,A1,7.6,60.63,6.44,33.33,24.83,0.0
2020-08-03丸　亀スポーツニッポンカップ7R,4,3300,6.84,曇り ,北西,1,1,丸　亀,6,川崎智幸,53,岡山,52,A2,6.53,47.25,6.71,53.97,26.14,0.0
2020-08-03丸　亀スポーツニッポンカップ7R,5,3680,6.87,曇り ,北西,1,1,丸　亀,4,森林　太,47,長崎,55,B1,4.58,22.45,4.65,21.74,31.13,0.0
2020-08-03丸　亀スポーツニッポンカップ7R,6,2935,6.73,曇り ,北西,1,1,丸　亀,1,幸本　誠,62,広島,50,B1,4.08,20.24,3.14,13.79,33.33,20.0
2020-08-03丸　亀スポーツニッポンカップ8R,1,4522,6.79,曇り ,北西,2,2,丸　亀,1,古澤光紀,32,福岡,53,A1,6.74,54.39,7.17,61.11,38.41,70.0
2020-08-03丸　亀スポーツニッポンカップ8R,2,4092,6.83,曇り ,北西,2,2,丸　亀,2,岡部大輔,39,佐賀,52,A2,6.18,47.52,0.0,0.0,36.18,0.0
2020-08-03丸　亀スポーツニッポンカップ8R,3,4363,6.82,曇り ,北西,2,2,丸　亀,4,大野芳顕,35,福岡,53,A1,6.21,44.63,6.34,53.13,36.08,0.0
2020-08-03丸　亀スポーツニッポンカップ8R,4,4219,6.91,曇り ,北西,2,2,丸　亀,3,本岡勝利,38,広島,57,B1,4.23,17.2,5.0,25.0,31.82,0.0
2020-08-03丸　亀スポーツニッポンカップ8R,5,4390,6.91,曇り ,北西,2,2,丸　亀,5,松本弓雄,34,徳島,52,B1,4.9,31.63,4.88,31.25,22.07,45.45
2020-08-03丸　亀スポーツニッポンカップ8R,6,4695,6.91,曇り ,北西,2,2,丸　亀,6,尾崎雄二,34,長崎,52,B1,3.94,17.44,5.02,34.09,48.67,0.0
2020-08-03丸　亀スポーツニッポンカップ9R,1,3834,6.74,曇り ,北西,2,2,丸　亀,3,細川明人,45,岡山,55,B1,4.64,26.79,0.0,0.0,45.77,54.55
2020-08-03丸　亀スポーツニッポンカップ9R,2,3743,6.76,曇り ,北西,2,2,丸　亀,2,林　美憲,45,徳島,51,A1,6.42,49.57,6.43,37.14,33.56,14.29
2020-08-03丸　亀スポーツニッポンカップ9R,3,4148,6.89,曇り ,北西,2,2,丸　亀,6,枝尾　賢,38,福岡,50,A1,7.58,61.48,6.21,36.84,37.09,0.0
2020-08-03丸　亀スポーツニッポンカップ9R,4,3705,6.86,曇り ,北西,2,2,丸　亀,4,濱田隆浩,46,大阪,55,B1,4.72,26.42,3.63,20.83,32.69,0.0
2020-08-03丸　亀スポーツニッポンカップ9R,5,3784,6.86,曇り ,北西,2,2,丸　亀,5,中島友和,43,佐賀,53,A2,6.03,47.0,5.77,46.15,44.67,40.0
2020-08-03丸　亀スポーツニッポンカップ9R,6,3430,6.78,曇り ,北西,2,2,丸　亀,1,角浜　修,52,広島,53,B1,4.73,26.72,5.83,41.67,34.0,0.0
2020-08-03丸　亀スポーツニッポンカップ10R,1,4434,6.8,曇り ,北,2,2,丸　亀,1,田中辰彦,34,広島,53,A2,5.99,38.71,5.65,42.31,32.05,0.0
2020-08-03丸　亀スポーツニッポンカップ10R,2,3265,6.82,曇り ,北,2,2,丸　亀,4,今村暢孝,55,福岡,52,A1,7.06,59.79,7.35,66.67,44.52,22.22
2020-08-03丸　亀スポーツニッポンカップ10R,3,4063,6.81,曇り ,北,2,2,丸　亀,3,市橋卓士,40,徳島,55,A1,7.02,56.59,6.31,25.0,27.4,9.09
2020-08-03丸　亀スポーツニッポンカップ10R,4,3211,6.87,曇り ,北,2,2,丸　亀,5,北川敏弘,58,佐賀,54,B1,4.3,20.24,5.31,23.08,38.1,45.45
2020-08-03丸　亀スポーツニッポンカップ10R,5,5011,6.91,曇り ,北,2,2,丸　亀,2,高木圭大,23,長崎,52,B1,3.26,6.74,2.28,5.56,27.52,40.0
2020-08-03丸　亀スポーツニッポンカップ10R,6,4697,6.77,曇り ,北,2,2,丸　亀,6,國弘翔平,33,福岡,49,B1,4.32,25.56,0.0,0.0,30.72,0.0
2020-08-03丸　亀スポーツニッポンカップ11R,1,4441,6.8,曇り ,北東,1,1,丸　亀,1,末永由楽,33,岡山,52,A1,5.94,41.53,7.0,50.0,26.28,22.22
2020-08-03丸　亀スポーツニッポンカップ11R,2,3715,6.92,曇り ,北東,1,1,丸　亀,2,倉尾大介,45,福岡,54,B1,3.51,16.95,4.95,21.05,45.81,0.0
2020-08-03丸　亀スポーツニッポンカップ11R,3,4173,6.86,曇り ,北東,1,1,丸　亀,5,岡谷健吾,37,広島,57,A2,5.8,35.97,6.0,34.78,38.67,0.0
2020-08-03丸　亀スポーツニッポンカップ11R,4,3747,6.87,曇り ,北東,1,1,丸　亀,6,國崎良春,45,福岡,53,A2,5.14,29.41,4.95,30.0,48.05,44.44
2020-08-03丸　亀スポーツニッポンカップ11R,5,4028,6.85,曇り ,北東,1,1,丸　亀,4,田村隆信,42,徳島,55,A1,7.04,45.88,6.44,33.33,27.39,20.0
2020-08-03丸　亀スポーツニッポンカップ11R,6,4529,6.89,曇り ,北東,1,1,丸　亀,3,嶋　義信,31,香川,54,B1,4.84,30.12,4.96,33.33,19.58,0.0
2020-08-03丸　亀スポーツニッポンカップ12R,1,4397,6.83,曇り ,北,1,1,丸　亀,1,西村拓也,33,大阪,52,A1,7.6,60.63,6.44,33.33,24.83,0.0
2020-08-03丸　亀スポーツニッポンカップ12R,2,4163,6.86,曇り ,北,1,1,丸　亀,2,山崎裕司,38,広島,51,A2,6.29,45.22,5.82,54.55,21.77,33.33
