レースID,順位,選手登番,展示,天候,風向,風速,波高,会場,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-08-04唐　津トータリゼータエンジニアリング杯4R,1,3711,6.71,晴,南,4,4,唐　津,1,江本真治,45,山口,52,A2,6.01,40.0,5.17,35.19,49.34,34.21
2020-08-04唐　津トータリゼータエンジニアリング杯4R,2,4151,6.75,晴,南,4,4,唐　津,6,下河誉史,37,福岡,56,A2,5.47,33.9,5.76,48.28,41.74,53.33
2020-08-04唐　津トータリゼータエンジニアリング杯4R,3,3024,6.79,晴,南,4,4,唐　津,4,西島義則,58,広島,57,A1,7.75,63.87,7.31,64.1,44.83,42.42
2020-08-04唐　津トータリゼータエンジニアリング杯4R,4,3273,6.73,晴,南,4,4,唐　津,3,石田　豪,54,広島,51,B1,4.75,29.23,4.74,29.41,33.62,22.67
2020-08-04唐　津トータリゼータエンジニアリング杯4R,5,4958,6.77,晴,南,4,4,唐　津,5,溝口海義,25,福岡,55,B1,5.02,26.61,6.0,0.0,31.75,28.57
2020-08-04唐　津トータリゼータエンジニアリング杯4R,6,4866,6.76,晴,南,4,4,唐　津,2,橋本英一,30,福岡,53,B2,3.92,18.75,3.64,0.0,41.3,34.29
2020-08-04唐　津トータリゼータエンジニアリング杯5R,1,3527,6.79,晴,南,4,4,唐　津,3,中嶋誠一,49,長崎,51,A2,6.01,38.52,5.29,34.29,33.18,32.05
2020-08-04唐　津トータリゼータエンジニアリング杯5R,2,4000,6.72,晴,南,4,4,唐　津,2,松本博昭,43,広島,55,A2,5.85,39.52,6.19,41.86,29.07,31.08
2020-08-04唐　津トータリゼータエンジニアリング杯5R,3,3543,6.76,晴,南,4,4,唐　津,5,福田雅一,51,香川,55,A2,5.7,42.11,5.92,34.62,30.9,32.88
2020-08-04唐　津トータリゼータエンジニアリング杯5R,4,3853,6.77,晴,南,4,4,唐　津,6,岩崎正哉,47,福岡,57,A2,6.21,40.74,6.21,42.11,39.75,15.87
2020-08-04唐　津トータリゼータエンジニアリング杯5R,5,4393,6.78,晴,南,4,4,唐　津,4,田中孝明,34,福岡,56,B1,4.58,24.68,6.31,46.67,37.45,41.77
2020-08-04唐　津トータリゼータエンジニアリング杯5R,6,3108,6.75,晴,南,4,4,唐　津,1,松本真吾,56,徳島,50,B1,3.51,15.53,2.85,5.88,29.2,44.59
2020-08-04唐　津トータリゼータエンジニアリング杯6R,1,3361,6.74,晴,南,4,4,唐　津,1,岡部　浩,51,徳島,51,B1,5.16,29.55,4.59,23.53,37.78,30.77
2020-08-04唐　津トータリゼータエンジニアリング杯6R,2,4351,6.79,晴,南,4,4,唐　津,3,里岡右貴,34,福岡,53,A1,7.05,55.84,5.96,36.36,31.91,34.25
2020-08-04唐　津トータリゼータエンジニアリング杯6R,3,4330,6.72,晴,南,4,4,唐　津,5,奈須啓太,36,福岡,51,A1,6.79,55.65,6.2,50.0,30.3,33.33
2020-08-04唐　津トータリゼータエンジニアリング杯6R,4,4368,6.74,晴,南,4,4,唐　津,4,山口隆史,34,福岡,51,B1,4.51,18.81,0.0,0.0,32.09,38.03
2020-08-04唐　津トータリゼータエンジニアリング杯6R,5,4654,6.77,晴,南,4,4,唐　津,2,篠田優也,34,兵庫,54,B1,5.16,34.02,0.0,0.0,32.88,25.32
2020-08-04唐　津トータリゼータエンジニアリング杯6R,6,4855,6.8,晴,南,4,4,唐　津,6,江頭賢太,24,長崎,53,B1,3.61,13.33,4.41,22.22,31.84,40.24
2020-08-04唐　津トータリゼータエンジニアリング杯7R,1,4022,6.82,晴,南,4,4,唐　津,4,待鳥雄紀,40,福岡,56,A2,6.0,36.89,5.91,41.82,33.33,23.68
2020-08-04唐　津トータリゼータエンジニアリング杯7R,2,4879,6.72,晴,南,4,4,唐　津,1,山崎鉄平,25,佐賀,53,B1,5.45,37.84,4.54,23.57,28.83,38.46
2020-08-04唐　津トータリゼータエンジニアリング杯7R,3,3246,6.71,晴,南,4,4,唐　津,3,星野政彦,55,兵庫,53,B1,4.96,28.45,5.45,28.57,32.13,29.17
2020-08-04唐　津トータリゼータエンジニアリング杯7R,4,3508,6.79,晴,南,4,4,唐　津,5,久富政弘,48,佐賀,53,B1,4.65,30.0,5.29,32.0,33.62,41.77
2020-08-04唐　津トータリゼータエンジニアリング杯7R,5,3884,6.73,晴,南,4,4,唐　津,2,豊田　聡,46,徳島,52,B1,3.76,14.63,3.38,12.5,41.96,37.66
2020-08-04唐　津トータリゼータエンジニアリング杯7R,6,5105,6.72,晴,南,4,4,唐　津,6,富田恕生,21,福岡,53,B2,1.38,0.0,0.0,0.0,38.24,41.77
2020-08-04唐　津トータリゼータエンジニアリング杯8R,1,4958,6.75,晴,南,4,4,唐　津,3,溝口海義,25,福岡,55,B1,5.02,26.61,6.0,0.0,31.75,28.57
2020-08-04唐　津トータリゼータエンジニアリング杯8R,2,5012,6.74,晴,南,4,4,唐　津,5,加倉侑征,23,福岡,49,B1,4.28,21.43,3.89,17.14,37.44,41.33
2020-08-04唐　津トータリゼータエンジニアリング杯8R,3,3234,6.76,晴,南,4,4,唐　津,6,金森史吉,53,香川,55,B1,3.59,17.76,4.6,26.67,27.83,35.14
2020-08-04唐　津トータリゼータエンジニアリング杯8R,4,3506,6.79,晴,南,4,4,唐　津,1,宮西真昭,49,佐賀,52,B1,3.32,10.0,4.43,19.17,41.63,38.67
2020-08-04唐　津トータリゼータエンジニアリング杯8R,5,3709,6.74,晴,南,4,4,唐　津,4,田中浩之,46,山口,52,B1,3.53,15.96,3.5,14.29,36.68,23.29
2020-08-04唐　津トータリゼータエンジニアリング杯8R,6,4232,6.8,晴,南,4,4,唐　津,2,笠　雅雄,37,福岡,61,B1,3.64,16.05,3.43,14.29,29.49,35.06
2020-08-04唐　津トータリゼータエンジニアリング杯9R,1,4930,6.75,晴,南,4,4,唐　津,3,佐藤　悠,24,福井,54,B1,5.26,32.5,4.39,22.22,34.93,28.77
2020-08-04唐　津トータリゼータエンジニアリング杯9R,2,4126,6.75,晴,南,4,4,唐　津,4,吉本玲緒,41,広島,56,B1,4.31,22.33,4.75,37.5,32.19,30.56
2020-08-04唐　津トータリゼータエンジニアリング杯9R,3,4151,6.71,晴,南,4,4,唐　津,1,下河誉史,37,福岡,56,A2,5.47,33.9,5.76,48.28,41.74,53.33
2020-08-04唐　津トータリゼータエンジニアリング杯9R,4,4154,6.75,晴,南,4,4,唐　津,5,森安弘雅,40,香川,52,A2,5.65,38.57,5.7,50.0,34.53,36.99
2020-08-04唐　津トータリゼータエンジニアリング杯9R,5,3108,6.8,晴,南,4,4,唐　津,6,松本真吾,56,徳島,50,B1,3.51,15.53,2.85,5.88,29.2,44.59
2020-08-04唐　津トータリゼータエンジニアリング杯9R,6,3527,6.81,晴,南,4,4,唐　津,2,中嶋誠一,49,長崎,51,A2,6.01,38.52,5.29,34.29,33.18,32.05
2020-08-04唐　津トータリゼータエンジニアリング杯10R,1,4771,6.76,晴,南,4,4,唐　津,3,下寺秀和,27,広島,55,A2,6.15,42.25,5.89,40.43,35.89,32.79
2020-08-04唐　津トータリゼータエンジニアリング杯10R,2,4351,6.79,晴,南,4,4,唐　津,1,里岡右貴,34,福岡,53,A1,7.05,55.84,5.96,36.36,31.91,34.25
2020-08-04唐　津トータリゼータエンジニアリング杯10R,3,3853,6.69,晴,南,4,4,唐　津,2,岩崎正哉,47,福岡,57,A2,6.21,40.74,6.21,42.11,39.75,15.87
2020-08-04唐　津トータリゼータエンジニアリング杯10R,4,3711,6.73,晴,南,4,4,唐　津,4,江本真治,45,山口,52,A2,6.01,40.0,5.17,35.19,49.34,34.21
2020-08-04唐　津トータリゼータエンジニアリング杯10R,5,4027,6.78,晴,南,4,4,唐　津,5,松江秀徳,42,佐賀,53,A2,5.93,39.42,6.66,50.92,35.1,27.85
2020-08-04唐　津トータリゼータエンジニアリング杯10R,6,3876,6.79,晴,南,4,4,唐　津,6,中辻崇人,43,福岡,52,A1,7.03,56.52,7.54,64.29,33.03,38.96
2020-08-04唐　津トータリゼータエンジニアリング杯11R,1,3508,6.74,晴,南,4,4,唐　津,1,久富政弘,48,佐賀,53,B1,4.65,30.0,5.29,32.0,33.62,41.77
2020-08-04唐　津トータリゼータエンジニアリング杯11R,2,4330,6.73,晴,南,4,4,唐　津,3,奈須啓太,36,福岡,51,A1,6.79,55.65,6.2,50.0,30.3,33.33
2020-08-04唐　津トータリゼータエンジニアリング杯11R,3,4000,6.75,晴,南,4,4,唐　津,4,松本博昭,43,広島,55,A2,5.85,39.52,6.19,41.86,29.07,31.08
2020-08-04唐　津トータリゼータエンジニアリング杯11R,4,3024,6.82,晴,南,4,4,唐　津,2,西島義則,58,広島,57,A1,7.75,63.87,7.31,64.1,44.83,42.42
2020-08-04唐　津トータリゼータエンジニアリング杯11R,5,4879,6.77,晴,南,4,4,唐　津,5,山崎鉄平,25,佐賀,53,B1,5.45,37.84,4.54,23.57,28.83,38.46
2020-08-04唐　津トータリゼータエンジニアリング杯11R,6,4654,6.82,晴,南,4,4,唐　津,6,篠田優也,34,兵庫,54,B1,5.16,34.02,0.0,0.0,32.88,25.32
2020-08-04唐　津トータリゼータエンジニアリング杯12R,1,4296,6.77,晴,南,4,4,唐　津,1,岡崎恭裕,33,福岡,50,A1,7.16,48.57,6.71,47.06,37.08,30.14
2020-08-04唐　津トータリゼータエンジニアリング杯12R,2,4102,6.78,晴,南,4,4,唐　津,2,益田啓司,41,福岡,52,A1,6.4,46.03,6.45,52.5,34.13,31.94
2020-08-04唐　津トータリゼータエンジニアリング杯12R,3,4364,6.79,晴,南,4,4,唐　津,3,池永　太,35,福岡,53,A1,6.83,44.68,7.16,42.11,39.47,32.35
2020-08-04唐　津トータリゼータエンジニアリング杯12R,4,3514,6.7,晴,南,4,4,唐　津,4,山一鉄也,53,福岡,51,A1,6.61,51.15,5.9,41.94,26.91,37.84
2020-08-04唐　津トータリゼータエンジニアリング杯12R,5,3541,6.84,晴,南,4,4,唐　津,5,三嶌誠司,52,香川,53,A1,6.65,47.79,6.35,48.39,29.78,23.94
2020-08-04唐　津トータリゼータエンジニアリング杯12R,6,4195,6.84,晴,南,4,4,唐　津,6,前川守嗣,38,福岡,56,A2,5.66,37.37,5.29,35.71,27.88,40.74
2020-08-04下　関Ｇ３長府製作所杯1R,1,4041,6.67,晴,南,2,2,下　関,4,小林基樹,41,山口,54,B1,4.42,22.22,4.32,28.3,57.58,37.23
2020-08-04下　関Ｇ３長府製作所杯1R,2,4179,6.75,晴,南,2,2,下　関,1,広次　修,37,山口,51,A2,5.54,36.22,5.96,44.53,29.76,40.22
2020-08-04下　関Ｇ３長府製作所杯1R,3,4511,6.8,晴,南,2,2,下　関,5,中岡健人,31,香川,56,B1,4.75,22.89,4.19,12.5,41.33,46.15
2020-08-04下　関Ｇ３長府製作所杯1R,4,4425,6.79,晴,南,2,2,下　関,2,大井清貴,34,山口,52,B1,4.72,25.71,5.01,31.75,30.77,30.68
2020-08-04下　関Ｇ３長府製作所杯1R,5,4252,6.81,晴,南,2,2,下　関,6,松下哲也,37,福岡,51,B1,4.97,28.97,5.29,28.57,28.42,36.26
2020-08-04下　関Ｇ３長府製作所杯1R,6,3434,6.79,晴,南,2,2,下　関,3,松尾宣邦,51,福岡,53,B1,5.19,34.34,4.36,27.78,39.56,37.36
2020-08-04下　関Ｇ３長府製作所杯2R,1,4263,6.82,晴,南,2,2,下　関,1,武重雄介,36,山口,55,B1,5.24,38.24,4.94,22.86,32.91,45.88
2020-08-04下　関Ｇ３長府製作所杯2R,2,4842,6.8,晴,南,2,2,下　関,2,山下昂大,28,岡山,52,B1,5.09,28.95,5.14,28.57,31.25,34.44
2020-08-04下　関Ｇ３長府製作所杯2R,3,4331,6.88,晴,南,2,2,下　関,3,三好勇人,36,香川,56,B1,4.72,26.09,5.62,37.84,30.11,42.86
2020-08-04下　関Ｇ３長府製作所杯2R,4,3578,6.84,晴,南,2,2,下　関,6,塩田雄一,47,香川,49,B1,4.7,30.09,5.21,30.3,28.57,35.29
2020-08-04下　関Ｇ３長府製作所杯3R,1,4748,6.7,晴,南,3,3,下　関,2,渡邉雄朗,34,東京,51,A2,5.5,39.36,5.12,29.41,43.02,32.95
2020-08-04下　関Ｇ３長府製作所杯3R,2,3573,6.74,晴,南,3,3,下　関,3,前本泰和,48,広島,50,A1,8.46,64.49,6.87,48.0,38.81,35.16
2020-08-04下　関Ｇ３長府製作所杯3R,3,3935,6.68,晴,南,3,3,下　関,1,岩津徹郎,42,岡山,54,B1,4.96,30.14,4.29,14.29,30.0,36.96
2020-08-04下　関Ｇ３長府製作所杯3R,4,3282,6.76,晴,南,3,3,下　関,5,池本輝明,53,広島,51,B1,5.15,31.36,6.36,42.86,46.67,37.65
2020-08-04下　関Ｇ３長府製作所杯3R,5,4607,6.76,晴,南,3,3,下　関,4,鶴田勇雄,31,福岡,51,B1,5.54,29.59,4.68,23.68,44.58,32.14
2020-08-04下　関Ｇ３長府製作所杯3R,6,4237,6.74,晴,南,3,3,下　関,6,大峯　豊,36,山口,55,A1,6.9,48.08,6.79,47.92,48.19,35.56
2020-08-04下　関Ｇ３長府製作所杯4R,1,4301,6.85,晴,南,3,3,下　関,1,関　裕也,37,福岡,51,B1,5.71,41.24,7.14,50.0,29.9,31.4
2020-08-04下　関Ｇ３長府製作所杯4R,2,4537,6.8,晴,南,3,3,下　関,2,渡邉和将,30,岡山,51,A1,7.35,61.05,6.86,54.0,40.48,35.56
2020-08-04下　関Ｇ３長府製作所杯4R,3,4475,6.75,晴,南,3,3,下　関,3,末永祐輝,32,山口,52,A2,6.06,43.81,5.47,30.82,43.4,32.18
2020-08-04下　関Ｇ３長府製作所杯4R,4,4564,6.86,晴,南,3,3,下　関,5,山本景士,32,広島,53,B1,5.12,28.28,5.03,27.27,45.56,34.52
2020-08-04下　関Ｇ３長府製作所杯4R,5,3562,6.73,晴,南,3,3,下　関,6,山下和彦,51,広島,49,A1,6.64,50.81,5.43,31.91,41.51,40.22
2020-08-04下　関Ｇ３長府製作所杯4R,6,4370,6.78,晴,南,3,3,下　関,4,山口達也,33,岡山,56,A1,6.24,47.62,9.0,77.78,31.65,34.07
2020-08-04下　関Ｇ３長府製作所杯5R,1,3158,6.72,晴,南,2,2,下　関,1,島川光男,55,広島,54,A1,6.18,42.62,6.26,44.62,40.45,34.52
2020-08-04下　関Ｇ３長府製作所杯5R,2,4292,6.79,晴,南,2,2,下　関,4,麻生慎介,35,広島,50,A2,5.76,39.02,5.54,32.43,35.56,44.57
2020-08-04下　関Ｇ３長府製作所杯5R,3,4051,6.75,晴,南,2,2,下　関,3,清水敦揮,39,岡山,54,B1,6.43,50.0,6.78,61.11,28.21,36.36
2020-08-04下　関Ｇ３長府製作所杯5R,4,4202,6.76,晴,南,2,2,下　関,5,浮田圭浩,37,岡山,56,B1,5.53,35.79,5.08,28.21,32.97,39.13
2020-08-04下　関Ｇ３長府製作所杯5R,5,3731,6.75,晴,南,2,2,下　関,2,高濱芳久,47,広島,52,B1,5.28,34.95,5.27,32.73,34.94,40.0
2020-08-04下　関Ｇ３長府製作所杯5R,6,4709,6.76,晴,南,2,2,下　関,6,岡村将也,31,福岡,54,B1,5.23,34.44,4.22,20.34,39.51,39.76
2020-08-04下　関Ｇ３長府製作所杯6R,1,3897,6.76,晴,南,3,3,下　関,6,白井英治,43,山口,53,A1,7.95,56.44,8.85,74.8,40.0,30.23
2020-08-04下　関Ｇ３長府製作所杯6R,2,3581,6.73,晴,南,3,3,下　関,1,加木　郁,47,山口,51,A2,4.79,29.59,4.8,24.53,27.27,44.05
2020-08-04下　関Ｇ３長府製作所杯6R,3,4593,6.74,晴,南,3,3,下　関,3,小坂宗司,39,大阪,52,A2,6.22,46.21,5.91,40.91,41.86,40.0
2020-08-04下　関Ｇ３長府製作所杯6R,4,4331,6.87,晴,南,3,3,下　関,5,三好勇人,36,香川,56,B1,4.72,26.09,5.62,37.84,30.11,42.86
2020-08-04下　関Ｇ３長府製作所杯6R,5,4600,6.77,晴,南,3,3,下　関,2,井内将太,35,広島,52,B1,4.6,23.53,5.88,45.24,30.56,30.59
2020-08-04下　関Ｇ３長府製作所杯6R,6,4425,6.81,晴,南,3,3,下　関,4,大井清貴,34,山口,52,B1,4.72,25.71,5.01,31.75,30.77,30.68
2020-08-04下　関Ｇ３長府製作所杯7R,1,3935,6.75,晴,南,2,2,下　関,3,岩津徹郎,42,岡山,54,B1,4.96,30.14,4.29,14.29,30.0,36.96
2020-08-04下　関Ｇ３長府製作所杯7R,2,4324,6.72,晴,南,2,2,下　関,1,海野康志,32,山口,60,A1,6.61,44.23,6.99,52.03,26.67,45.65
2020-08-04下　関Ｇ３長府製作所杯7R,3,4361,6.78,晴,南,2,2,下　関,4,柳生泰二,35,山口,52,A1,6.64,50.46,6.35,42.86,27.16,33.33
2020-08-04下　関Ｇ３長府製作所杯7R,4,3815,6.77,晴,南,2,2,下　関,5,森岡満郎,44,岡山,53,A2,4.92,22.99,4.85,25.64,39.53,38.46
2020-08-04下　関Ｇ３長府製作所杯7R,5,3434,6.78,晴,南,2,2,下　関,6,松尾宣邦,51,福岡,53,B1,5.19,34.34,4.36,27.78,39.56,37.36
2020-08-04下　関Ｇ３長府製作所杯7R,6,4263,6.82,晴,南,2,2,下　関,2,武重雄介,36,山口,55,B1,5.24,38.24,4.94,22.86,32.91,45.88
2020-08-04下　関Ｇ３長府製作所杯8R,1,3881,6.76,晴,南,2,2,下　関,1,浦上拓也,47,大阪,54,B1,4.91,30.36,4.78,21.74,53.33,48.19
2020-08-04下　関Ｇ３長府製作所杯8R,2,4776,6.79,晴,南,2,2,下　関,4,竹田和哉,26,香川,53,A2,6.1,39.42,5.36,28.57,29.47,35.87
2020-08-04下　関Ｇ３長府製作所杯8R,3,3787,6.87,晴,南,2,2,下　関,5,天野　誠,48,岡山,51,A2,5.07,33.94,3.88,25.0,42.47,29.35
2020-08-04下　関Ｇ３長府製作所杯8R,4,3710,6.85,晴,南,2,2,下　関,6,吉永泰弘,46,香川,55,B1,4.74,26.21,4.63,20.83,34.52,34.44
2020-08-04下　関Ｇ３長府製作所杯8R,5,4205,6.77,晴,南,2,2,下　関,2,山口　剛,37,広島,52,A1,7.42,52.21,7.44,57.78,40.23,32.94
2020-08-04下　関Ｇ３長府製作所杯9R,1,3978,6.74,晴,南,2,2,下　関,2,齊藤　仁,43,東京,52,A1,7.22,51.8,7.0,55.0,38.38,43.33
2020-08-04下　関Ｇ３長府製作所杯9R,2,3578,6.82,晴,南,2,2,下　関,4,塩田雄一,47,香川,49,B1,4.7,30.09,5.21,30.3,28.57,35.29
2020-08-04下　関Ｇ３長府製作所杯9R,3,4607,6.68,晴,南,2,2,下　関,1,鶴田勇雄,31,福岡,51,B1,5.54,29.59,4.68,23.68,44.58,32.14
2020-08-04下　関Ｇ３長府製作所杯9R,4,3731,6.83,晴,南,2,2,下　関,5,高濱芳久,47,広島,52,B1,5.28,34.95,5.27,32.73,34.94,40.0
2020-08-04下　関Ｇ３長府製作所杯9R,5,3737,6.79,晴,南,2,2,下　関,6,上平真二,46,広島,53,A1,7.85,60.0,7.18,57.14,31.18,34.12
2020-08-04下　関Ｇ３長府製作所杯9R,6,4319,6.78,晴,南,2,2,下　関,3,三宅　潤,35,大阪,53,A2,5.74,39.2,5.08,28.0,33.77,32.98
2020-08-04下　関Ｇ３長府製作所杯10R,1,4370,6.75,晴,南東,1,1,下　関,1,山口達也,33,岡山,56,A1,6.24,47.62,9.0,77.78,31.65,34.07
2020-08-04下　関Ｇ３長府製作所杯10R,2,3897,6.74,晴,南東,1,1,下　関,2,白井英治,43,山口,53,A1,7.95,56.44,8.85,74.8,40.0,30.23
2020-08-04下　関Ｇ３長府製作所杯10R,3,4051,6.81,晴,南東,1,1,下　関,5,清水敦揮,39,岡山,54,B1,6.43,50.0,6.78,61.11,28.21,36.36
2020-08-04下　関Ｇ３長府製作所杯10R,4,4842,6.81,晴,南東,1,1,下　関,3,山下昂大,28,岡山,52,B1,5.09,28.95,5.14,28.57,31.25,34.44
2020-08-04下　関Ｇ３長府製作所杯10R,5,4179,6.77,晴,南東,1,1,下　関,4,広次　修,37,山口,51,A2,5.54,36.22,5.96,44.53,29.76,40.22
2020-08-04下　関Ｇ３長府製作所杯10R,6,4748,6.71,晴,南東,1,1,下　関,6,渡邉雄朗,34,東京,51,A2,5.5,39.36,5.12,29.41,43.02,32.95
2020-08-04下　関Ｇ３長府製作所杯11R,1,3573,6.77,晴,東,1,1,下　関,1,前本泰和,48,広島,50,A1,8.46,64.49,6.87,48.0,38.81,35.16
2020-08-04下　関Ｇ３長府製作所杯11R,2,4041,6.72,晴,東,1,1,下　関,5,小林基樹,41,山口,54,B1,4.42,22.22,4.32,28.3,57.58,37.23
2020-08-04下　関Ｇ３長府製作所杯11R,3,3581,6.86,晴,東,1,1,下　関,2,加木　郁,47,山口,51,A2,4.79,29.59,4.8,24.53,27.27,44.05
2020-08-04下　関Ｇ３長府製作所杯11R,4,3158,6.75,晴,東,1,1,下　関,4,島川光男,55,広島,54,A1,6.18,42.62,6.26,44.62,40.45,34.52
2020-08-04下　関Ｇ３長府製作所杯11R,5,4361,6.88,晴,東,1,1,下　関,6,柳生泰二,35,山口,52,A1,6.64,50.46,6.35,42.86,27.16,33.33
2020-08-04下　関Ｇ３長府製作所杯11R,6,4782,6.75,晴,東,1,1,下　関,3,浜崎準也,33,岡山,50,B1,5.92,41.51,3.74,14.81,27.03,29.35
2020-08-04下　関Ｇ３長府製作所杯12R,1,4205,6.83,晴,北東,2,2,下　関,1,山口　剛,37,広島,52,A1,7.42,52.21,7.44,57.78,40.23,32.94
2020-08-04下　関Ｇ３長府製作所杯12R,2,4237,6.8,晴,北東,2,2,下　関,4,大峯　豊,36,山口,55,A1,6.9,48.08,6.79,47.92,48.19,35.56
2020-08-04下　関Ｇ３長府製作所杯12R,3,3562,6.79,晴,北東,2,2,下　関,3,山下和彦,51,広島,49,A1,6.64,50.81,5.43,31.91,41.51,40.22
2020-08-04下　関Ｇ３長府製作所杯12R,4,4292,6.86,晴,北東,2,2,下　関,6,麻生慎介,35,広島,50,A2,5.76,39.02,5.54,32.43,35.56,44.57
2020-08-04下　関Ｇ３長府製作所杯12R,5,3815,6.77,晴,北東,2,2,下　関,2,森岡満郎,44,岡山,53,A2,4.92,22.99,4.85,25.64,39.53,38.46
2020-08-04下　関Ｇ３長府製作所杯12R,6,4593,6.85,晴,北東,2,2,下　関,5,小坂宗司,39,大阪,52,A2,6.22,46.21,5.91,40.91,41.86,40.0
2020-08-04徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦1R,1,4960,6.93,曇り ,南西,1,1,徳　山,1,黒野元基,24,愛知,52,A2,6.58,50.96,6.11,40.74,38.46,33.54
2020-08-04徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦1R,2,4976,7.0,曇り ,南西,1,1,徳　山,2,金山立樹,26,東京,53,B1,3.24,7.59,2.71,0.0,23.33,33.1
2020-08-04徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦1R,3,5041,7.02,曇り ,南西,1,1,徳　山,5,荒牧凪沙,21,福岡,51,B1,3.31,8.91,3.09,8.57,47.83,30.2
2020-08-04徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦1R,4,5036,7.0,曇り ,南西,1,1,徳　山,3,福田翔吾,22,大阪,53,B1,3.24,10.61,2.33,4.17,40.98,37.25
2020-08-04徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦1R,5,5000,6.98,曇り ,南西,1,1,徳　山,4,岡本翔太,25,山口,51,B1,4.34,21.25,2.54,11.54,41.43,14.75
2020-08-04徳　山スカパー！・ＪＬＣ杯徳山ルーキーシリーズ第１４戦1R,6,5107,7.0,曇り ,南西,1,1,徳　山,6,松本真広,21,福岡,52,B2,1.25,0.0,0.0,0.0,31.34,30.52
