レースID,順位,選手登番,展示,天候,風向,風速,波高,艇番,名前,年齢,支部,体重,階級,全国勝率,全国2率,当地勝率,当地2率,モーター2率,ボート2率
2020-09-28大　村ＢＴＳ松浦開設記念3R,4,3853,6.9,晴,南,1,1,2,岩崎正哉,48,福岡,58,A2,5.73,33.81,5.65,25.0,30.91,37.74
2020-09-28大　村ＢＴＳ松浦開設記念3R,5,5131,6.89,晴,南,1,1,6,江藤敦宏,21,福岡,51,B2,1.28,0.0,1.13,0.0,39.62,32.2
2020-09-28大　村ＢＴＳ松浦開設記念3R,6,4309,6.95,晴,南,1,1,1,坂口明義,36,香川,54,B2,2.57,3.57,3.63,10.0,33.33,27.78
2020-09-28大　村ＢＴＳ松浦開設記念4R,1,4635,6.93,晴,南,1,1,1,峰重力也,30,岡山,53,B1,5.09,30.21,4.63,23.33,37.5,37.5
2020-09-28大　村ＢＴＳ松浦開設記念4R,2,4946,6.96,晴,南,1,1,5,船越健吾,28,香川,51,B1,4.23,17.58,2.71,17.65,37.5,12.24
2020-09-28大　村ＢＴＳ松浦開設記念4R,3,4679,6.98,晴,南,1,1,4,植田太一,31,福岡,60,A2,4.0,25.33,6.13,33.33,19.23,40.35
2020-09-28大　村ＢＴＳ松浦開設記念4R,4,3246,6.91,晴,南,1,1,6,星野政彦,56,兵庫,54,B1,4.88,26.36,3.86,14.29,28.57,49.09
2020-09-28大　村ＢＴＳ松浦開設記念4R,5,3737,6.94,晴,南,1,1,3,上平真二,46,広島,53,A1,7.56,59.15,0.0,0.0,18.75,39.62
2020-09-28大　村ＢＴＳ松浦開設記念4R,6,4931,6.87,晴,南,1,1,2,木谷賢太,24,香川,53,A2,5.73,41.11,5.61,35.71,44.23,25.64
2020-09-28大　村ＢＴＳ松浦開設記念5R,1,3514,6.85,晴,北,2,1,3,山一鉄也,53,福岡,51,A1,6.8,52.48,6.71,56.36,40.35,28.57
2020-09-28大　村ＢＴＳ松浦開設記念5R,2,4144,6.84,晴,北,2,1,1,石塚久也,39,埼玉,52,A1,6.25,42.47,6.76,55.17,39.22,22.0
2020-09-28大　村ＢＴＳ松浦開設記念5R,3,4259,6.84,晴,北,2,1,5,真庭明志,36,長崎,52,A2,5.97,45.19,5.89,42.07,37.5,36.54
2020-09-28大　村ＢＴＳ松浦開設記念5R,4,4252,6.86,晴,北,2,1,6,松下哲也,37,福岡,51,B1,4.44,21.24,4.33,23.08,54.72,30.36
2020-09-28大　村ＢＴＳ松浦開設記念5R,5,4886,6.89,晴,北,2,1,2,入海　馨,24,岡山,54,A2,5.31,35.96,6.73,53.85,38.89,17.07
2020-09-28大　村ＢＴＳ松浦開設記念5R,6,4323,6.91,晴,北,2,1,4,山田佑樹,33,岡山,57,B1,5.11,32.73,3.24,12.2,37.04,33.33
2020-09-28大　村ＢＴＳ松浦開設記念6R,1,3284,6.87,晴,北東,3,2,1,渡邊伸太,52,佐賀,53,A1,6.42,48.33,6.3,30.0,17.78,33.33
2020-09-28大　村ＢＴＳ松浦開設記念6R,2,4547,6.85,晴,北東,3,2,4,中田竜太,32,埼玉,50,A1,6.38,45.95,6.31,30.77,33.33,17.78
2020-09-28大　村ＢＴＳ松浦開設記念6R,3,4041,6.78,晴,北東,3,2,3,小林基樹,41,山口,55,B1,4.4,22.79,5.04,30.43,30.77,15.69
2020-09-28大　村ＢＴＳ松浦開設記念6R,4,4725,6.84,晴,北東,3,2,6,佐竹太一,34,兵庫,51,B1,4.93,28.8,5.21,33.33,28.57,26.42
2020-09-28大　村ＢＴＳ松浦開設記念6R,5,4457,6.9,晴,北東,3,2,5,神田達也,34,愛知,52,B1,4.18,17.95,4.21,10.53,27.27,36.21
2020-09-28大　村ＢＴＳ松浦開設記念7R,1,3623,6.83,晴,北東,1,1,3,深川真二,46,佐賀,51,A1,7.54,61.43,7.3,61.36,15.38,42.31
2020-09-28大　村ＢＴＳ松浦開設記念7R,2,4782,6.82,晴,北東,1,1,2,浜崎準也,33,岡山,49,B1,5.93,42.75,4.31,25.0,40.38,36.54
2020-09-28大　村ＢＴＳ松浦開設記念7R,3,3211,6.82,晴,北東,1,1,4,北川敏弘,58,佐賀,53,B1,4.32,21.65,5.21,33.33,47.27,28.07
2020-09-28大　村ＢＴＳ松浦開設記念7R,4,4215,6.8,晴,北東,1,1,5,吉島祥之,36,愛知,56,B1,5.05,27.56,5.76,40.0,24.53,44.23
2020-09-28大　村ＢＴＳ松浦開設記念7R,5,5131,6.8,晴,北東,1,1,6,江藤敦宏,21,福岡,51,B2,1.28,0.0,1.13,0.0,39.62,32.2
2020-09-28大　村ＢＴＳ松浦開設記念8R,1,4184,6.84,晴,東,1,1,1,渡邊雄一,34,大阪,50,A1,6.2,42.64,0.0,0.0,38.46,18.87
2020-09-28大　村ＢＴＳ松浦開設記念8R,2,4368,6.92,晴,東,1,1,3,山口隆史,34,福岡,52,B1,4.51,19.44,5.33,30.56,29.63,12.5
2020-09-28大　村ＢＴＳ松浦開設記念8R,3,2878,6.94,晴,東,1,1,6,富山弘幸,62,大阪,57,A2,5.34,28.18,0.0,0.0,35.59,10.87
2020-09-28大　村ＢＴＳ松浦開設記念8R,4,4705,6.9,晴,東,1,1,2,吉川勇作,32,長崎,53,B1,4.22,23.58,5.02,30.77,26.53,29.09
2020-09-28大　村ＢＴＳ松浦開設記念8R,5,3873,6.92,晴,東,1,1,4,別府昌樹,44,広島,52,A2,6.22,43.9,5.64,39.29,23.73,43.4
2020-09-28大　村ＢＴＳ松浦開設記念8R,6,4919,6.87,晴,東,1,1,5,吉田翔悟,29,長崎,52,B1,4.83,30.48,4.16,19.85,11.36,19.57
2020-09-28大　村ＢＴＳ松浦開設記念9R,1,4323,6.9,晴,北西,1,1,1,山田佑樹,33,岡山,57,B1,5.11,32.73,3.24,12.2,37.04,33.33
2020-09-28大　村ＢＴＳ松浦開設記念9R,2,4144,6.84,晴,北西,1,1,2,石塚久也,39,埼玉,52,A1,6.25,42.47,6.76,55.17,39.22,22.0
2020-09-28大　村ＢＴＳ松浦開設記念9R,3,3853,6.88,晴,北西,1,1,5,岩崎正哉,48,福岡,58,A2,5.73,33.81,5.65,25.0,30.91,37.74
2020-09-28大　村ＢＴＳ松浦開設記念9R,4,4931,6.92,晴,北西,1,1,6,木谷賢太,24,香川,53,A2,5.73,41.11,5.61,35.71,44.23,25.64
2020-09-28大　村ＢＴＳ松浦開設記念9R,5,4747,6.89,晴,北西,1,1,4,山戸信二,35,長崎,51,B1,3.71,13.41,4.24,20.0,28.85,48.15
2020-09-28大　村ＢＴＳ松浦開設記念9R,6,3284,6.91,晴,北西,1,1,3,渡邊伸太,52,佐賀,53,A1,6.42,48.33,6.3,30.0,17.78,33.33
2020-09-28大　村ＢＴＳ松浦開設記念10R,1,4547,6.83,晴,北,1,1,1,中田竜太,32,埼玉,50,A1,6.38,45.95,6.31,30.77,33.33,17.78
2020-09-28大　村ＢＴＳ松浦開設記念10R,2,3737,6.92,晴,北,1,1,5,上平真二,46,広島,53,A1,7.56,59.15,0.0,0.0,18.75,39.62
2020-09-28大　村ＢＴＳ松浦開設記念10R,3,3054,6.88,晴,北,1,1,4,北川幸典,57,広島,57,A2,5.74,42.72,5.7,40.0,35.29,41.51
2020-09-28大　村ＢＴＳ松浦開設記念10R,4,4886,6.83,晴,北,1,1,3,入海　馨,24,岡山,54,A2,5.31,35.96,6.73,53.85,38.89,17.07
2020-09-28大　村ＢＴＳ松浦開設記念10R,5,3459,6.85,晴,北,1,1,6,中野和裕,53,佐賀,54,B1,3.74,8.77,3.79,17.86,31.48,29.63
2020-09-28大　村ＢＴＳ松浦開設記念10R,6,3951,6.83,晴,北,1,1,2,石川吉鎬,44,大阪,56,B1,5.36,31.68,5.0,25.0,50.94,28.89
2020-09-28大　村ＢＴＳ松浦開設記念11R,1,3623,6.83,晴,東,1,1,1,深川真二,46,佐賀,51,A1,7.54,61.43,7.3,61.36,15.38,42.31
2020-09-28大　村ＢＴＳ松浦開設記念11R,2,4259,6.82,晴,東,1,1,2,真庭明志,36,長崎,52,A2,5.97,45.19,5.89,42.07,37.5,36.54
2020-09-28大　村ＢＴＳ松浦開設記念11R,3,3514,6.8,晴,東,1,1,5,山一鉄也,53,福岡,51,A1,6.8,52.48,6.71,56.36,40.35,28.57
2020-09-28大　村ＢＴＳ松浦開設記念11R,4,4184,6.83,晴,東,1,1,4,渡邊雄一,34,大阪,50,A1,6.2,42.64,0.0,0.0,38.46,18.87
2020-09-28大　村ＢＴＳ松浦開設記念11R,5,4121,6.86,晴,東,1,1,3,富永修一,38,福岡,51,B1,5.07,31.91,0.0,0.0,20.45,42.11
2020-09-28大　村ＢＴＳ松浦開設記念11R,6,3690,6.86,晴,東,1,1,6,河合三弘,49,愛知,52,A2,5.4,39.26,4.2,30.0,34.62,34.55
2020-09-28大　村ＢＴＳ松浦開設記念12R,1,3522,6.86,晴,南東,1,1,1,長溝一生,52,佐賀,52,A2,6.13,45.74,6.0,43.18,23.08,31.03
2020-09-28大　村ＢＴＳ松浦開設記念12R,2,4215,6.83,晴,南東,1,1,2,吉島祥之,36,愛知,56,B1,5.05,27.56,5.76,40.0,24.53,44.23
2020-09-28大　村ＢＴＳ松浦開設記念12R,3,2878,6.94,晴,南東,1,1,3,富山弘幸,62,大阪,57,A2,5.34,28.18,0.0,0.0,35.59,10.87
2020-09-28大　村ＢＴＳ松浦開設記念12R,4,3873,6.98,晴,南東,1,1,5,別府昌樹,44,広島,52,A2,6.22,43.9,5.64,39.29,23.73,43.4
2020-09-28大　村ＢＴＳ松浦開設記念12R,5,4393,6.89,晴,南東,1,1,6,田中孝明,34,福岡,56,B1,4.32,15.85,5.19,33.33,22.73,28.0
2020-09-28大　村ＢＴＳ松浦開設記念12R,6,4725,6.9,晴,南東,1,1,4,佐竹太一,34,兵庫,51,B1,4.93,28.8,5.21,33.33,28.57,26.42
2020-09-28唐　津九州スポーツ杯1R,1,3912,6.86,晴,北東,5,5,1,川原正明,46,福井,51,A1,6.08,40.14,7.2,70.0,36.67,33.33
2020-09-28唐　津九州スポーツ杯1R,2,3950,6.97,晴,北東,5,5,2,石川哲秀,44,大阪,55,B1,4.23,20.41,3.75,15.0,28.57,33.96
2020-09-28唐　津九州スポーツ杯1R,3,4969,6.86,晴,北東,5,5,4,町田洸希,29,長崎,53,B1,4.16,17.02,2.15,0.0,25.0,39.25
2020-09-28唐　津九州スポーツ杯1R,4,3153,6.88,晴,北東,5,5,3,前川竜次,56,佐賀,51,B1,4.42,19.81,4.82,23.81,34.48,30.28
2020-09-28唐　津九州スポーツ杯1R,5,5142,6.91,晴,北東,5,5,6,常住　蓮,19,佐賀,51,B2,2.09,2.27,2.0,5.88,62.96,32.14
2020-09-28唐　津九州スポーツ杯1R,6,4581,6.91,晴,北東,5,5,5,吉村　誠,31,静岡,49,B1,5.65,35.87,0.0,0.0,33.33,25.93
2020-09-28唐　津九州スポーツ杯2R,1,5121,6.9,晴,北東,5,5,5,定松勇樹,19,佐賀,51,B2,2.57,7.79,2.3,6.67,42.86,38.61
2020-09-28唐　津九州スポーツ杯2R,2,4391,6.93,晴,北東,5,5,2,松田祐季,34,福井,52,A1,7.0,49.57,7.89,77.78,37.04,33.62
2020-09-28唐　津九州スポーツ杯2R,3,3458,6.84,晴,北東,5,5,1,東　健介,53,岡山,53,A2,5.24,33.33,5.5,37.5,67.86,41.9
2020-09-28唐　津九州スポーツ杯2R,4,3571,6.97,晴,北東,5,5,6,寺本武司,49,長崎,55,B1,3.85,17.89,3.51,8.89,25.93,35.58
2020-09-28唐　津九州スポーツ杯2R,5,3044,7.0,晴,北東,5,5,4,三宅爾士,59,福井,58,B1,4.29,18.84,0.0,0.0,19.23,30.09
2020-09-28唐　津九州スポーツ杯2R,6,4213,6.9,晴,北東,5,5,3,重富伸也,36,長崎,52,B1,4.3,22.22,4.23,21.43,50.0,34.86
2020-09-28唐　津九州スポーツ杯3R,1,4472,6.91,晴,北東,4,4,1,尾嶋一広,33,兵庫,56,A1,6.45,44.59,6.08,52.0,34.48,42.86
2020-09-28唐　津九州スポーツ杯3R,2,3574,6.91,晴,北東,4,4,3,大神康司,48,福岡,52,A2,6.12,41.35,5.95,47.37,41.18,33.33
2020-09-28唐　津九州スポーツ杯3R,3,4153,6.94,晴,北東,4,4,2,佐々木巌,40,山口,57,B1,4.41,20.0,3.0,7.14,35.71,32.41
2020-09-28唐　津九州スポーツ杯3R,4,3508,6.89,晴,北東,4,4,4,久富政弘,49,佐賀,55,B1,4.71,30.61,5.44,34.92,12.5,37.17
2020-09-28唐　津九州スポーツ杯3R,5,4639,6.83,晴,北東,4,4,5,雑賀勇貴,29,大阪,52,B1,4.24,19.32,4.33,16.67,24.14,36.19
2020-09-28唐　津九州スポーツ杯4R,1,3809,6.85,晴,北東,5,5,4,吉田　光,45,佐賀,50,B1,4.91,31.25,5.03,34.17,33.33,45.45
2020-09-28唐　津九州スポーツ杯4R,2,4060,6.84,晴,北東,5,5,1,島田一生,41,福岡,55,A2,5.59,37.07,5.36,40.91,46.43,28.3
2020-09-28唐　津九州スポーツ杯4R,3,4448,6.81,晴,北東,5,5,6,青木玄太,33,滋賀,51,A2,6.69,50.41,6.16,39.47,39.29,28.71
2020-09-28唐　津九州スポーツ杯4R,4,3815,6.84,晴,北東,5,5,3,森岡満郎,44,岡山,54,A2,4.94,25.69,5.3,33.33,20.69,36.11
2020-09-28唐　津九州スポーツ杯4R,5,3627,6.84,晴,北東,5,5,2,井上恵一,51,福岡,51,B1,5.29,35.05,5.63,36.84,12.5,34.58
2020-09-28唐　津九州スポーツ杯4R,6,4023,6.93,晴,北東,5,5,5,柴田友和,43,福岡,51,B1,4.23,19.15,5.03,28.95,35.71,32.69
2020-09-28唐　津九州スポーツ杯5R,1,4055,6.95,晴,北東,5,5,3,吉田俊彦,42,兵庫,53,A2,6.48,50.0,6.8,45.0,25.93,33.65
2020-09-28唐　津九州スポーツ杯5R,2,4873,6.77,晴,北東,5,5,2,蒲原健太,26,佐賀,52,B1,4.87,28.45,4.29,20.29,25.0,30.0
2020-09-28唐　津九州スポーツ杯5R,3,3883,6.82,晴,北東,5,5,5,山根大樹,46,広島,53,B1,3.78,16.67,5.0,25.93,41.38,33.93
2020-09-28唐　津九州スポーツ杯5R,4,3516,6.85,晴,北東,5,5,4,吉原聖人,52,広島,49,B1,4.46,25.23,4.42,26.32,29.63,44.44
2020-09-28唐　津九州スポーツ杯5R,5,3875,6.9,晴,北東,5,5,1,廣中良一,43,山口,51,B1,4.14,20.83,4.57,31.91,32.0,39.29
2020-09-28唐　津九州スポーツ杯5R,6,5138,6.94,晴,北東,5,5,6,村本大成,20,福岡,53,B2,1.27,0.0,0.0,0.0,14.29,29.52
2020-09-28唐　津九州スポーツ杯6R,1,4572,6.99,晴,北東,6,6,1,渡部　悟,32,大阪,52,B1,5.31,32.58,4.87,33.33,16.0,42.45
2020-09-28唐　津九州スポーツ杯6R,2,4213,6.87,晴,北東,6,6,2,重富伸也,36,長崎,52,B1,4.3,22.22,4.23,21.43,50.0,34.86
2020-09-28唐　津九州スポーツ杯6R,3,4969,6.88,晴,北東,6,6,3,町田洸希,29,長崎,53,B1,4.16,17.02,2.15,0.0,25.0,39.25
2020-09-28唐　津九州スポーツ杯6R,4,3153,6.87,晴,北東,6,6,4,前川竜次,56,佐賀,51,B1,4.42,19.81,4.82,23.81,34.48,30.28
2020-09-28唐　津九州スポーツ杯6R,5,4073,6.87,晴,北東,6,6,6,大橋純一,39,静岡,53,A1,6.18,41.43,7.9,71.79,42.86,34.55
2020-09-28唐　津九州スポーツ杯6R,6,4299,6.99,晴,北東,6,6,5,中島浩哉,37,長崎,57,B1,4.77,26.96,4.73,17.5,41.67,32.08
2020-09-28唐　津九州スポーツ杯7R,1,4214,6.91,晴,北東,6,6,4,林　祐介,36,岡山,56,A2,5.75,37.14,0.0,0.0,21.74,42.59
2020-09-28唐　津九州スポーツ杯7R,2,3755,6.93,晴,北東,6,6,5,吉村和也,49,長崎,51,B1,4.43,22.67,4.28,18.52,38.46,44.55
2020-09-28唐　津九州スポーツ杯7R,3,3571,6.93,晴,北東,6,6,3,寺本武司,49,長崎,55,B1,3.85,17.89,3.51,8.89,25.93,35.58
2020-09-28唐　津九州スポーツ杯7R,4,4232,6.92,晴,北東,6,6,2,笠　雅雄,37,福岡,60,B1,3.78,19.75,3.13,6.25,41.38,21.65
2020-09-28唐　津九州スポーツ杯7R,5,3950,7.01,晴,北東,6,6,6,石川哲秀,44,大阪,55,B1,4.23,20.41,3.75,15.0,28.57,33.96
2020-09-28唐　津九州スポーツ杯8R,1,3508,6.97,晴,北東,6,6,2,久富政弘,49,佐賀,55,B1,4.71,30.61,5.44,34.92,12.5,37.17
2020-09-28唐　津九州スポーツ杯8R,2,3044,6.99,晴,北東,6,6,1,三宅爾士,59,福井,58,B1,4.29,18.84,0.0,0.0,19.23,30.09
2020-09-28唐　津九州スポーツ杯8R,3,3870,6.89,晴,北東,6,6,4,寺嶋　雄,44,福井,51,B1,4.4,24.0,4.71,25.0,11.54,25.23
2020-09-28唐　津九州スポーツ杯8R,4,4023,6.89,晴,北東,6,6,3,柴田友和,43,福岡,51,B1,4.23,19.15,5.03,28.95,35.71,32.69
2020-09-28唐　津九州スポーツ杯8R,5,4153,6.92,晴,北東,6,6,6,佐々木巌,40,山口,57,B1,4.41,20.0,3.0,7.14,35.71,32.41
2020-09-28唐　津九州スポーツ杯8R,6,5142,6.86,晴,北東,6,6,5,常住　蓮,19,佐賀,51,B2,2.09,2.27,2.0,5.88,62.96,32.14
2020-09-28唐　津九州スポーツ杯9R,1,4581,6.96,晴,北東,6,6,1,吉村　誠,31,静岡,49,B1,5.65,35.87,0.0,0.0,33.33,24.78
2020-09-28唐　津九州スポーツ杯9R,2,5121,6.86,晴,北東,6,6,6,定松勇樹,19,佐賀,51,B2,2.57,7.79,2.3,6.67,42.86,38.61
2020-09-28唐　津九州スポーツ杯9R,3,3627,6.93,晴,北東,6,6,3,井上恵一,51,福岡,51,B1,5.29,35.05,5.63,36.84,12.5,34.58
2020-09-28唐　津九州スポーツ杯9R,4,3875,6.91,晴,北東,6,6,5,廣中良一,43,山口,51,B1,4.14,20.83,4.57,31.91,32.0,39.29
2020-09-28唐　津九州スポーツ杯9R,5,3574,6.91,晴,北東,6,6,4,大神康司,48,福岡,52,A2,6.12,41.35,5.95,47.37,41.18,33.33
2020-09-28唐　津九州スポーツ杯10R,1,3809,6.93,晴,北東,6,6,1,吉田　光,45,佐賀,50,B1,4.91,31.25,5.03,34.17,33.33,45.45
2020-09-28唐　津九州スポーツ杯10R,2,4055,6.97,晴,北東,6,6,4,吉田俊彦,42,兵庫,53,A2,6.48,50.0,6.8,45.0,25.93,33.65
2020-09-28唐　津九州スポーツ杯10R,3,4448,6.94,晴,北東,6,6,2,青木玄太,33,滋賀,51,A2,6.69,50.41,6.16,39.47,39.29,28.71
2020-09-28唐　津九州スポーツ杯10R,4,4572,6.97,晴,北東,6,6,6,渡部　悟,32,大阪,52,B1,5.31,32.58,4.87,33.33,16.0,42.45
2020-09-28唐　津九州スポーツ杯10R,5,4472,6.93,晴,北東,6,6,5,尾嶋一広,33,兵庫,56,A1,6.45,44.59,6.08,52.0,34.48,42.86
2020-09-28唐　津九州スポーツ杯10R,6,4073,6.85,晴,北東,6,6,3,大橋純一,39,静岡,53,A1,6.18,41.43,7.9,71.79,42.86,34.55
2020-09-28唐　津九州スポーツ杯11R,1,3815,6.93,晴,北東,6,6,4,森岡満郎,44,岡山,54,A2,4.94,25.69,5.3,33.33,20.69,36.11
2020-09-28唐　津九州スポーツ杯11R,2,4391,7.04,晴,北東,6,6,1,松田祐季,34,福井,52,A1,7.0,49.57,7.89,77.78,37.04,33.62
2020-09-28唐　津九州スポーツ杯11R,3,4060,6.98,晴,北東,6,6,6,島田一生,41,福岡,55,A2,5.59,37.07,5.36,40.91,46.43,28.3
2020-09-28唐　津九州スポーツ杯11R,4,3912,6.89,晴,北東,6,6,2,川原正明,46,福井,51,A1,6.08,40.14,7.2,70.0,36.67,33.33
2020-09-28唐　津九州スポーツ杯11R,5,4299,6.98,晴,北東,6,6,3,中島浩哉,37,長崎,57,B1,4.77,26.96,4.73,17.5,41.67,32.08
2020-09-28唐　津九州スポーツ杯11R,6,3516,6.93,晴,北東,6,6,5,吉原聖人,52,広島,49,B1,4.46,25.23,4.42,26.32,29.63,44.44
2020-09-28唐　津九州スポーツ杯12R,1,4503,6.94,晴,北東,6,6,1,上野真之,32,佐賀,51,A1,7.94,63.2,7.72,64.16,51.72,22.73
2020-09-28唐　津九州スポーツ杯12R,2,3300,6.9,晴,北東,6,6,3,川崎智幸,53,岡山,53,A2,6.03,43.48,2.85,0.0,55.17,23.85
2020-09-28唐　津九州スポーツ杯12R,3,4357,6.91,晴,北東,6,6,4,田中和也,36,大阪,51,A1,7.32,60.69,5.84,35.48,50.0,34.69
2020-09-28唐　津九州スポーツ杯12R,4,3784,6.89,晴,北東,6,6,2,中島友和,44,佐賀,52,A2,5.9,43.75,5.93,41.3,34.62,42.34
2020-09-28唐　津九州スポーツ杯12R,5,4513,6.92,晴,北東,6,6,6,河野真也,31,福岡,54,A2,5.55,32.99,6.54,50.0,29.63,28.44
2020-09-28唐　津九州スポーツ杯12R,6,4163,6.85,晴,北東,6,6,5,山崎裕司,38,広島,52,A2,5.97,41.18,5.96,34.55,53.57,29.36
2020-09-28若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1R,1,4603,6.82,晴,南,1,1,1,谷川将太,32,長崎,53,B1,4.43,25.97,4.81,25.93,33.68,30.0
2020-09-28若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1R,2,3424,6.84,晴,南,1,1,5,松浦　努,54,岡山,56,B1,3.17,14.89,4.06,23.53,39.39,35.19
2020-09-28若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1R,3,4533,6.83,晴,南,1,1,4,峰重侑治,31,岡山,53,B1,5.03,28.21,4.67,24.24,30.11,26.32
2020-09-28若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1R,4,5008,6.91,晴,南,1,1,6,羽野　諒,23,福岡,53,B1,3.09,4.9,2.17,1.89,31.64,35.94
2020-09-28若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1R,5,4228,6.81,晴,南,1,1,3,吉田慎二,37,愛知,58,B1,4.71,30.63,7.0,60.0,36.22,23.08
2020-09-28若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦1R,6,3976,6.86,晴,南,1,1,2,内田　圭,43,山口,54,B2,3.95,20.34,3.72,18.75,32.67,23.26
2020-09-28若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2R,1,4506,6.78,晴,北東,3,3,3,稗田聖也,32,福岡,51,A2,5.99,44.29,4.96,34.62,47.67,22.45
2020-09-28若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2R,2,4564,6.84,晴,北東,3,3,5,山本景士,32,広島,52,B1,5.37,30.83,4.43,24.32,32.14,30.91
2020-09-28若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2R,3,4511,6.85,晴,北東,3,3,1,中岡健人,31,香川,57,B1,4.39,16.9,4.36,9.09,33.85,31.15
2020-09-28若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2R,4,3058,6.88,晴,北東,3,3,4,原　義昭,63,岡山,56,B1,3.0,5.88,4.15,21.95,32.55,22.86
2020-09-28若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2R,5,3559,6.84,晴,北東,3,3,2,水長照雄,52,山口,52,B1,4.22,18.29,3.0,10.0,32.34,35.71
2020-09-28若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦2R,6,5058,6.78,晴,北東,3,3,6,前原大道,23,岡山,51,B1,3.56,12.99,3.6,10.0,31.63,34.62
2020-09-28若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3R,1,4732,6.91,晴,北東,3,3,1,堀本和也,31,徳島,53,B2,5.35,36.73,5.72,38.89,33.49,33.96
2020-09-28若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3R,2,4683,6.89,晴,北東,3,3,3,向井田直,29,広島,47,B1,5.14,32.91,4.97,32.79,31.06,45.28
2020-09-28若　松若松夜王ＳマンスリーＢＯＡＴＲＡＣＥ杯海属王決定戦3R,3,3955,6.92,晴,北東,3,3,6,眞田英二,43,徳島,51,A2,5.88,45.0,7.86,71.43,50.56,27.45
